"SECTION_NAME","SECTION_OFFICE_NAME","GULLY_TYPE_NAME","START_METRES","END_METRES","EASTING","NORTHING"
"7065A0002_87 - BELFAST RD6: BOUNDARY KNOCKNAGONEY RD TO BELFAST RD -  NORTH DOWN","NORTH DOWN","Surface Type",816,816,338682,377486
"7065U8005_02 - MARYVILLE RD1: BRYANSBURN RD TO MARYVILLE PK -  NORTH DOWN","NORTH DOWN","Surface Type",61,61,349077,381502
"7065U8005_08 - RUGBY AV1: BRUNSWICK RD TO GRANGE AV -  NORTH DOWN","NORTH DOWN","Surface Type",608,608,349387,381211
"7065U8033_08 - GLENARIFF PK1: GLENDUN PK TO GLENAAN PK -  NORTH DOWN","NORTH DOWN","Surface Type",219,219,351231,380860
"7065U8033_08 - GLENARIFF PK1: GLENDUN PK TO GLENAAN PK -  NORTH DOWN","NORTH DOWN","Surface Type",261,261,351240,380902
"7065A0002_91 - BELFAST RD4: BALLYSALLAGH RD B170 TO END OF DUAL C/W -  NORTH DOWN","NORTH DOWN","Surface Type",774,774,347899,380172
"7065A0002_91 - BELFAST RD4: BALLYSALLAGH RD B170 TO END OF DUAL C/W -  NORTH DOWN","NORTH DOWN","Surface Type",865,865,347973,380225
"7065U8021_17 - BALLYMACORMICK AV1: DIXON PK TO BALLYMACORMICK RD -  NORTH DOWN","NORTH DOWN","Surface Type",496,496,353507,382265
"7065U8029_50 - STONEBRIDGE AV1: STONEBRIDGE GREEN TO END -  NORTH DOWN","NORTH DOWN","Surface Type",63,63,350884,378365
"7065U8001_09 - ROSEMARY CRE1: ROSEMARY AV TO ENTRANCE HO 39 RIGHT -  NORTH DOWN","NORTH DOWN","Surface Type",62,62,349797,380477
"7065U8002_16 - ELMWOOD DR1: BELFAST RD TO OAKWOOD AV -  NORTH DOWN","NORTH DOWN","Surface Type",121,121,349654,381023
"7065U0103_39 - VERMONT AV1: MOYNE AV TO END -  NORTH DOWN","NORTH DOWN","Surface Type",29,29,350157,377916
"7065U8003_43 - CLANDEBOYE CL1: LOVEROCK WAY TO END -  NORTH DOWN","NORTH DOWN","Surface Type",67,67,348965,380147
"7065U8003_59 - KILCLIEF GDS1: OWENROE DR TO END -  NORTH DOWN","NORTH DOWN","Surface Type",97,97,348941,380292
"7065U8024_09 - MILL ROW2: HIGH ST TO MAIN ST BANGOR -  NORTH DOWN","NORTH DOWN","Surface Type",141,141,350554,381926
"7065U8032_01 - BALLOO AV1: NEWTOWNARDS RD A21 TO END -  NORTH DOWN","NORTH DOWN","Surface Type",80,80,350142,379740
"7065U8032_01 - BALLOO AV1: NEWTOWNARDS RD A21 TO END -  NORTH DOWN","NORTH DOWN","Surface Type",149,149,350201,379779
"7065A0002_91 - BELFAST RD4: BALLYSALLAGH RD B170 TO END OF DUAL C/W -  NORTH DOWN","NORTH DOWN","Surface Type",1069,1069,348138,380344
"7065B0020_03 - QUEENS PDE1: MAIN ST A2 TO SOUTHWELL RD -  NORTH DOWN","NORTH DOWN","Surface Type",156,156,350372,381896
"7065B0020_03 - QUEENS PDE1: MAIN ST A2 TO SOUTHWELL RD -  NORTH DOWN","NORTH DOWN","Surface Type",174,174,350357,381884
"7065U8005_20 - CRAWFORDSBURN PK1: SPRINGHILL AV TO END -  NORTH DOWN","NORTH DOWN","Surface Type",59,59,348877,381471
"7065U8106_02 - CHURCH VW3: MY LADY'S MILE TO DOWNSHIRE RD -  NORTH DOWN","NORTH DOWN","Surface Type",214,214,339758,378932
"7065U8106_02 - CHURCH VW3: MY LADY'S MILE TO DOWNSHIRE RD -  NORTH DOWN","NORTH DOWN","Surface Type",231,231,339761,378949
"7065A0002_68 - EAST CIRCULAR RD1: DONAGHADEE RD RBT TO GRANSHA RD RBT -  NORTH DOWN","NORTH DOWN","Surface Type",702,702,352352,380865
"7065A0002_68 - EAST CIRCULAR RD1: DONAGHADEE RD RBT TO GRANSHA RD RBT -  NORTH DOWN","NORTH DOWN","Surface Type",725,725,352334,380851
"7065U8003_59 - KILCLIEF GDS1: OWENROE DR TO END -  NORTH DOWN","NORTH DOWN","Surface Type",153,153,348951,380336
"7065U8024_09 - MILL ROW2: HIGH ST TO MAIN ST BANGOR -  NORTH DOWN","NORTH DOWN","Surface Type",93,93,350594,381933
"7065U8024_09 - MILL ROW2: HIGH ST TO MAIN ST BANGOR -  NORTH DOWN","NORTH DOWN","Surface Type",140,140,350556,381933
"7065U8032_24 - BALLYMINETRAGH GDS1: BALLYREE DR TO END -  NORTH DOWN","NORTH DOWN","Surface Type",28,28,351096,379638
"7065U8032_07 - SKIPPERSTONE AV1: SKIPPERSTONE PK TO END -  NORTH DOWN","NORTH DOWN","Surface Type",46,46,351060,380095
"7065U8039_05 - LORD WARDENS AV1:  LORD WARDENS AV1 AT NO.7 TO END AT NO.36 (CDS) -  NORTH DOWN","NORTH DOWN","Surface Type",6,6,349470,379374
"7065A0002_91 - BELFAST RD4: BALLYSALLAGH RD B170 TO END OF DUAL C/W -  NORTH DOWN","NORTH DOWN","Surface Type",1208,1208,348250,380424
"7065B0020_03 - QUEENS PDE1: MAIN ST A2 TO SOUTHWELL RD -  NORTH DOWN","NORTH DOWN","Surface Type",152,152,350378,381891
"7065B0020_03 - QUEENS PDE1: MAIN ST A2 TO SOUTHWELL RD -  NORTH DOWN","NORTH DOWN","Surface Type",156,156,350374,381890
"7065U8021_17 - BALLYMACORMICK AV1: DIXON PK TO BALLYMACORMICK RD -  NORTH DOWN","NORTH DOWN","Surface Type",601,601,353517,382370
"7065U8021_17 - BALLYMACORMICK AV1: DIXON PK TO BALLYMACORMICK RD -  NORTH DOWN","NORTH DOWN","Surface Type",629,629,353513,382399
"7065U0103_39 - VERMONT AV1: MOYNE AV TO END -  NORTH DOWN","NORTH DOWN","Surface Type",45,45,350155,377901
"7065U8005_11 - BRUNSWICK AV1: BRUNSWICK RD TO END -  NORTH DOWN","NORTH DOWN","Surface Type",53,53,349559,381401
"7065U8005_20 - CRAWFORDSBURN PK1: SPRINGHILL AV TO END -  NORTH DOWN","NORTH DOWN","Surface Type",7,7,348856,381417
"7065U8026_14 - GROVE HILL GDS1: THORNLEIGH GDS TO DONAGHADEE RD B21 -  NORTH DOWN","NORTH DOWN","Surface Type",50,50,352038,381462
"7065U8033_15 - BLOOMFIELD RD1: BLOOMFIELD RD RBT A2 TO GRANSHA RD C252 -  NORTH DOWN","NORTH DOWN","Surface Type",401,401,350971,380661
"7065U8033_15 - BLOOMFIELD RD1: BLOOMFIELD RD RBT A2 TO GRANSHA RD C252 -  NORTH DOWN","NORTH DOWN","Surface Type",431,431,350986,380688
"7065A0002_68 - EAST CIRCULAR RD1: DONAGHADEE RD RBT TO GRANSHA RD RBT -  NORTH DOWN","NORTH DOWN","Surface Type",577,577,352435,380960
"7065A0002_68 - EAST CIRCULAR RD1: DONAGHADEE RD RBT TO GRANSHA RD RBT -  NORTH DOWN","NORTH DOWN","Surface Type",625,625,352403,380923
"7065B0511_03 - BANGOR RD3: THE POINT TO GROOMSPORT RD RBT A2 -  NORTH DOWN","NORTH DOWN","Surface Type",543,543,353019,383199
"7065B0198_03 - BELFAST RD6: MY LADY'S MILE TO BELFAST RD (SLIP ROAD) -  NORTH DOWN","NORTH DOWN","Surface Type",781,781,339111,378157
"7065U8031_05 - THE CEDARS1: THE BEECHES TO END -  NORTH DOWN","NORTH DOWN","Surface Type",52,52,352027,379577
"7065U8031_06 - ROWAN GLEN1: BLOOMFIELD RD S TO END -  NORTH DOWN","NORTH DOWN","Surface Type",29,29,351502,379553
"7065U0105_31 - BALLYGRAINEY RD1: WHINNEY HILL C263 TO BANGOR RD A2 -  NORTH DOWN","NORTH DOWN","Surface Type",79,79,343138,378884
"7065B0197_03 - BALLYHOLME RD1: DONAGHADEE RD B21 TO BAY LANDS FIRST AV -  NORTH DOWN","NORTH DOWN","Surface Type",276,276,351201,382043
"7065B0021_03 - HIGH DONAGHADEE RD1: KYLESTONE RD RHS TO DONAGHADEE RD RBT -  NORTH DOWN","NORTH DOWN","Surface Type",1078,1078,354801,380720
"7065A0002_88 - HOLYWOOD B/P1: BELFAST RD B198 TO BANGOR RD B198 -  NORTH DOWN","NORTH DOWN","Surface Type",803,803,339042,378182
"7065U8030_67 - ROCKFIELD1: ROCKFIELD1 AT NO.7 TO END AT NO.15 (CDS) -  NORTH DOWN","NORTH DOWN","Surface Type",32,32,352179,379322
"7065U8024_26 - MILLS RD1 : BINGHAM ST RBT TO HAMILTON RD -  NORTH DOWN","NORTH DOWN","Surface Type",127,127,350743,381713
"7065U8032_30 - BALLOO WK1: SOUTHWEST END TO NORTHEAST END -  NORTH DOWN","NORTH DOWN","Surface Type",79,79,351174,379550
"7065U8033_11 - GLENDALE AV1: GLENDUN PK TO END -  NORTH DOWN","NORTH DOWN","Surface Type",138,138,351423,380770
"7065U8037_37 - CRANLEY HILL1: CRANLEY RD1 TO END -  NORTH DOWN","NORTH DOWN","Surface Type",68,68,352116,380096
"7065U8031_07 - NAVAR DR1: NAVAR CRT TO NAVAR DR -  NORTH DOWN","NORTH DOWN","Surface Type",300,300,351518,379861
"7065U8032_18 - BLOOMFIELD LK1: BALLYREE DR TO BLOOMFIELD WK1 -  NORTH DOWN","NORTH DOWN","Surface Type",0,0,351245,379647
"7065C0368_01 - RATHGAEL RD1: BELFAST RD A2 TO CLANDEBOYE RD C368 -  NORTH DOWN","NORTH DOWN","Surface Type",844,844,348569,379908
"7065C0368_01 - RATHGAEL RD1: BELFAST RD A2 TO CLANDEBOYE RD C368 -  NORTH DOWN","NORTH DOWN","Surface Type",857,857,348584,379910
"7065U8033_13 - ASHDALE CRE1: GLENDALE AV TO END -  NORTH DOWN","NORTH DOWN","Surface Type",110,110,351481,380685
"7065C0368_01 - RATHGAEL RD1: BELFAST RD A2 TO CLANDEBOYE RD C368 -  NORTH DOWN","NORTH DOWN","Surface Type",1021,1021,348729,379835
"7065C0368_01 - RATHGAEL RD1: BELFAST RD A2 TO CLANDEBOYE RD C368 -  NORTH DOWN","NORTH DOWN","Surface Type",1187,1187,348848,379722
"7065C0379_02 - SPRINGHILL RD1: U8005_14 SPRINGHILL AVE TO CRAWFORDSBURN RD -  NORTH DOWN","NORTH DOWN","?",163,163,0,0
"7065U8006_14 - BELMONT DR1: KILLEEN DR TO BELMONT AV -  NORTH DOWN","NORTH DOWN","Surface Type",139,139,348370,380966
"7065U8021_01 - BALLYMACORMICK RD1: EAST CIRCULAR RD A2 TO END -  NORTH DOWN","NORTH DOWN","Surface Type",655,655,353436,382470
"7065U8021_01 - BALLYMACORMICK RD1: EAST CIRCULAR RD A2 TO END -  NORTH DOWN","NORTH DOWN","Surface Type",662,662,353442,382478
"7065U8028_12 - BELGRAVIA PK1: BELGRAVIA AV TO END -  NORTH DOWN","NORTH DOWN","Surface Type",1,1,353365,380250
"7065U8030_85 - RATHGILL PL1: RATHGILL PDE1 TO JUNCTION AT NO.33 -  NORTH DOWN","NORTH DOWN","Surface Type",35,35,350906,379213
"7065U8038_59 - DUNKELD PK1: DUNKELD PK AT END AT NO.21 TO END AT NO.47 -  NORTH DOWN","NORTH DOWN","Surface Type",179,179,353041,379664
"7065U8038_59 - DUNKELD PK1: DUNKELD PK AT END AT NO.21 TO END AT NO.47 -  NORTH DOWN","NORTH DOWN","Surface Type",180,180,353041,379665
"7065A0021_47 - NEWTOWNARDS RD1: GREEN RD C368 LHS TO MAIN ST CONLIG U103 -  NORTH DOWN","NORTH DOWN","Surface Type",299,299,350244,378286
"7065A0021_47 - NEWTOWNARDS RD1: GREEN RD C368 LHS TO MAIN ST CONLIG U103 -  NORTH DOWN","NORTH DOWN","Surface Type",332,332,350248,378254
"7065A0002_75 - WEST CIRCULAR RD1: SPRINGHILL RD TS - NEWTOWNARDS RD RBT -  NORTH DOWN","NORTH DOWN","Surface Type",161,161,348933,380764
"7065C0368_04 - GREEN RD2: NEWTOWNARDS RD A21 TO GRANSHA RD S A48 -  NORTH DOWN","NORTH DOWN","Surface Type",574,574,350757,378521
"7065C0368_04 - GREEN RD2: NEWTOWNARDS RD A21 TO GRANSHA RD S A48 -  NORTH DOWN","NORTH DOWN","Surface Type",586,586,350768,378518
"7065U0200_32 - LARCH HILL AV1: LARCH HILL TO END -  NORTH DOWN","NORTH DOWN","Surface Type",129,129,343460,381032
"7065U8007_17 - SINCLAIR RD1: SOUTH END TO SINCLAIR RD N NO 55 RHS -  NORTH DOWN","NORTH DOWN","Surface Type",63,63,347912,380699
"7065U8007_17 - SINCLAIR RD1: SOUTH END TO SINCLAIR RD N NO 55 RHS -  NORTH DOWN","NORTH DOWN","Surface Type",138,138,347948,380761
"7065U8011_03 - SHERIDAN DR2: FORT RD W TO FORT RD E -  NORTH DOWN","NORTH DOWN","Surface Type",180,180,345275,382798
"7065U8011_03 - SHERIDAN DR2: FORT RD W TO FORT RD E -  NORTH DOWN","NORTH DOWN","Surface Type",232,232,345316,382831
"7065U0134_31 - BALLOO RD1: BALLOO DR1 TO GRANSHA RD C252 -  NORTH DOWN","NORTH DOWN","Surface Type",403,403,351239,379443
"7065U0134_31 - BALLOO RD1: BALLOO DR1 TO GRANSHA RD C252 -  NORTH DOWN","NORTH DOWN","Surface Type",407,407,351245,379437
"7065U8037_79 - BEXLEY MEWS1: BEXLEY RD1 TO END -  NORTH DOWN","NORTH DOWN","Surface Type",8,8,352398,379919
"7065U8014_18 - SEYMOUR RD1: CRAWFORDSBURN RD B20 TO END -  NORTH DOWN","NORTH DOWN","Surface Type",82,82,348077,381660
"7065U8037_30 - BEXLEY GREEN1: BEXLEY RD1 TO END -  NORTH DOWN","NORTH DOWN","Surface Type",1,1,352153,379790
"7065C0252_04 - GRANSHA RD1: GRANSHA RD RBT (A2) TO 30 MPH SIGNS -  NORTH DOWN","NORTH DOWN","Surface Type",1123,1123,352148,379503
"7065U8038_59 - DUNKELD PK1: DUNKELD PK AT END AT NO.21 TO END AT NO.47 -  NORTH DOWN","NORTH DOWN","Surface Type",56,56,352966,379692
"7065C0262_03 - CRAIGDARRAGH RD1: BANGOR RD A2 TO FORT RD U107 -  NORTH DOWN","NORTH DOWN","Surface Type",1693,1693,345195,382486
"7065A0002_79 - EAST CIRCULAR RD1: DONAGHADEE RD RBT TO GROOMSPORT RD RBT -  NORTH DOWN","NORTH DOWN","Surface Type",1089,1089,352790,382472
"7065C0368_04 - GREEN RD2: NEWTOWNARDS RD A21 TO GRANSHA RD S A48 -  NORTH DOWN","NORTH DOWN","Surface Type",440,440,350623,378540
"7065U0200_32 - LARCH HILL AV1: LARCH HILL TO END -  NORTH DOWN","NORTH DOWN","Surface Type",21,21,343358,381003
"7065U8029_43 - STONEBRIDGE SQ1: STONEBRIDGE AV TO STONEBRIDGE SQ AT NO.3 (CLOCKWISE) -  NORTH DOWN","NORTH DOWN","Surface Type",39,39,350716,378259
"7065U8039_13 - LORD WARDENS GGE1: RATHGAEL RD1 TO END AT NO.43 -  NORTH DOWN","NORTH DOWN","Surface Type",243,243,349409,379314
"7065U8005_08 - RUGBY AV1: BRUNSWICK RD TO GRANGE AV -  NORTH DOWN","NORTH DOWN","Surface Type",120,120,349842,381234
"7065U8006_08 - LYNDHURST CRE1: SPRINGHILL RD TO LYNDHURST AV -  NORTH DOWN","NORTH DOWN","Surface Type",8,8,348736,381085
"7065U8021_01 - BALLYMACORMICK RD1: EAST CIRCULAR RD A2 TO END -  NORTH DOWN","NORTH DOWN","Surface Type",723,723,353501,382488
"7065U8027_37 - MONTGOMERY CRT: EAST TO WEST END -  NORTH DOWN","NORTH DOWN","?",42,42,0,0
"7065U8030_85 - RATHGILL PL1: RATHGILL PDE1 TO JUNCTION AT NO.33 -  NORTH DOWN","NORTH DOWN","Surface Type",57,57,350885,379212
"7065U8038_59 - DUNKELD PK1: DUNKELD PK AT END AT NO.21 TO END AT NO.47 -  NORTH DOWN","NORTH DOWN","Surface Type",164,164,353036,379650
"7065A0021_47 - NEWTOWNARDS RD1: GREEN RD C368 LHS TO MAIN ST CONLIG U103 -  NORTH DOWN","NORTH DOWN","Surface Type",486,486,350253,378098
"7065A0002_75 - WEST CIRCULAR RD1: SPRINGHILL RD TS - NEWTOWNARDS RD RBT -  NORTH DOWN","NORTH DOWN","Surface Type",207,207,348957,380724
"7065C0368_04 - GREEN RD2: NEWTOWNARDS RD A21 TO GRANSHA RD S A48 -  NORTH DOWN","NORTH DOWN","Surface Type",572,572,350752,378513
"7065B0170_01 - BALLYSALLAGH RD1: BELFAST RD A2 TO CRAWFORDSBURN RD -  NORTH DOWN","NORTH DOWN","Surface Type",524,524,347011,379552
"7065A0002_76 - SOUTH CIRCULAR RD1: NEWTOWNARDS RD RBT - BLOOMFIELD RBT -  NORTH DOWN","NORTH DOWN","Surface Type",497,497,350592,380083
"7065U8032_28 - BALLOO AV1: BALLOO AV AT NO.24 TO END (CDS) -  NORTH DOWN","NORTH DOWN","Surface Type",84,84,350682,379358
"7065U8005_18 - SHAFTESBURY RD1: BELFAST RD (A2) TO RBT AT NO.14 -  NORTH DOWN","NORTH DOWN","Surface Type",29,29,349052,380983
"7065U8030_92 - WILLOWBROOK PK1: WILLOWBROOK PK1 AT NO.26 TO JUNCTION AT NO.68 -  NORTH DOWN","NORTH DOWN","Surface Type",9,9,351559,379152
"7065U8015_16 - PRINCETOWN RD1: GRAY'S HILL TO RAGLAN RD -  NORTH DOWN","NORTH DOWN","Surface Type",378,378,349968,382034
"7065U8015_16 - PRINCETOWN RD1: GRAY'S HILL TO RAGLAN RD -  NORTH DOWN","NORTH DOWN","Surface Type",475,475,349915,382116
"7065U8027_07 - SILVERBIRCH GVE1: SILVERBIRCH RD TO CAIRNSVILLE RD -  NORTH DOWN","NORTH DOWN","Surface Type",64,64,353231,380999
"7065U8026_06 - BEVERLEY HILLS1: DONAGHADEE RD B21 TO END -  NORTH DOWN","NORTH DOWN","Surface Type",169,169,351679,381632
"7065U8026_06 - BEVERLEY HILLS1: DONAGHADEE RD B21 TO END -  NORTH DOWN","NORTH DOWN","Surface Type",224,224,351722,381598
"7065U8014_37 - GLENVIEW CRT2: CRAWFORDSBURN RD TO END -  NORTH DOWN","NORTH DOWN","Surface Type",67,67,348661,381520
"7065U8014_37 - GLENVIEW CRT2: CRAWFORDSBURN RD TO END -  NORTH DOWN","NORTH DOWN","Surface Type",68,68,348660,381520
"7065U8112_05 - GIBSONS GREEN1: WILLOWBROOK RISE TO END -  NORTH DOWN","NORTH DOWN","Surface Type",4,4,351476,379252
"7065U8112_05 - GIBSONS GREEN1: WILLOWBROOK RISE TO END -  NORTH DOWN","NORTH DOWN","Surface Type",16,16,351483,379243
"7065U8029_30 - ARDVANAGH CRT1: ARDVANAGH DR TO END -  NORTH DOWN","NORTH DOWN","Surface Type",113,113,350708,378552
"7065U8029_30 - ARDVANAGH CRT1: ARDVANAGH DR TO END -  NORTH DOWN","NORTH DOWN","Surface Type",129,129,350726,378545
"7065U8037_52 - PERRY DR1: PERRY RD TO PERRY PK -  NORTH DOWN","NORTH DOWN","Surface Type",218,218,353130,380236
"7065U8100_15 - SEAPARK MEWS1: SEAPARK RD1 TO END -  NORTH DOWN","NORTH DOWN","Surface Type",29,29,340370,379657
"7065U8017_08 - SEACLIFF RD1: QUAY ST TO BALLYHOLME RD -  NORTH DOWN","NORTH DOWN","Surface Type",464,464,350868,382447
"7065U8017_08 - SEACLIFF RD1: QUAY ST TO BALLYHOLME RD -  NORTH DOWN","NORTH DOWN","Surface Type",513,513,350905,382479
"7065B0020_03 - QUEENS PDE1: MAIN ST A2 TO SOUTHWELL RD -  NORTH DOWN","NORTH DOWN","Surface Type",202,202,350330,381875
"7065B0511_03 - BANGOR RD3: THE POINT TO GROOMSPORT RD RBT A2 -  NORTH DOWN","NORTH DOWN","Surface Type",528,528,353031,383208
"7065U8039_31 - LORD WARDENS HOLLOW1: LORD WARDENS HOLLOW AT NO.5 TO END AT NO.25 (CDS) -  NORTH DOWN","NORTH DOWN","Surface Type",33,33,349137,379411
"7065U8000_08 - MEADOWVALE AV1: MEADOWVALE TO END -  NORTH DOWN","NORTH DOWN","Surface Type",35,35,349277,379959
"7065U8001_19 - AVONLEA PK1: CLANDEBOYE RD TO END (Including FP to Church Dr) -  NORTH DOWN","NORTH DOWN","Surface Type",86,86,349734,380701
"7065U8007_03 - RATHMORE PK1: RATHMORE RD TO RATHMORE CRE -  NORTH DOWN","NORTH DOWN","Surface Type",86,86,348168,381344
"7065U8007_04 - RATHMORE AV1: RATHMORE RD TO END -  NORTH DOWN","NORTH DOWN","Surface Type",130,130,348123,381294
"7065U8105_01 - STRATHEARN CRT1: BELFAST RD TO END -  NORTH DOWN","NORTH DOWN","Surface Type",133,133,339184,378417
"7065B0020_09 - BALLYROBERT RD1: BALLYMULLAN RD U106 TO BANGOR RD A2 -  NORTH DOWN","NORTH DOWN","Surface Type",1253,1253,345456,381131
"7065C0252_09 - GRANSHA RD1: GRANSHA RD S (A48) TO 30 MPH SIGNS -  NORTH DOWN","NORTH DOWN","Surface Type",188,188,352873,378361
"7065U8029_16 - ARDVANAGH PK1: ARDVANAGH RD1 TO END -  NORTH DOWN","NORTH DOWN","Surface Type",52,52,350459,378741
"7065U8001_03 - ROSEMARY PK1: ROSEMARY AV TO NEWTOWNARDS RD -  NORTH DOWN","NORTH DOWN","Surface Type",90,90,349898,380416
"7065U8001_03 - ROSEMARY PK1: ROSEMARY AV TO NEWTOWNARDS RD -  NORTH DOWN","NORTH DOWN","Surface Type",136,136,349945,380414
"7065U8002_07 - SILVERSTREAM CRE1: SILVERSTREAM RD TO SILVERSTREAM DR -  NORTH DOWN","NORTH DOWN","Surface Type",281,281,349397,380733
"7065U8002_07 - SILVERSTREAM CRE1: SILVERSTREAM RD TO SILVERSTREAM DR -  NORTH DOWN","NORTH DOWN","Surface Type",379,379,349417,380828
"7065U8003_17 - BALLYHALBERT GDS1: BALLYHALBERT GDS TO END -  NORTH DOWN","NORTH DOWN","Surface Type",41,41,348282,380272
"7065U8021_06 - HEATHERSTONE RD2: BAYVIEW RD TO ROSSDALE RD -  NORTH DOWN","NORTH DOWN","Surface Type",19,19,353079,382380
"7065U8023_10 - ASHLEY PK1: GROOMSPORT RD B511 TO ASHLEY DR -  NORTH DOWN","NORTH DOWN","Surface Type",13,13,352454,382271
"7065C0252_09 - GRANSHA RD1: GRANSHA RD S (A48) TO 30 MPH SIGNS -  NORTH DOWN","NORTH DOWN","Surface Type",863,863,352458,378825
"7065C0252_09 - GRANSHA RD1: GRANSHA RD S (A48) TO 30 MPH SIGNS -  NORTH DOWN","NORTH DOWN","Surface Type",916,916,352421,378861
"7065B0511_03 - BANGOR RD3: THE POINT TO GROOMSPORT RD RBT A2 -  NORTH DOWN","NORTH DOWN","Surface Type",569,569,352998,383183
"7065U8021_34 - ALANDALE1: BALLYMACONNELL RD S TO END -  NORTH DOWN","NORTH DOWN","Surface Type",180,180,353037,381850
"7065U8021_35 - BALLYMACORMICK LK1: ROSSDALE RD TO BALLYMACORMICK AV -  NORTH DOWN","NORTH DOWN","Surface Type",1,1,353437,382255
"7065U8105_01 - STRATHEARN CRT1: BELFAST RD TO END -  NORTH DOWN","NORTH DOWN","Surface Type",216,216,339132,378355
"7065U8105_01 - STRATHEARN CRT1: BELFAST RD TO END -  NORTH DOWN","NORTH DOWN","Surface Type",256,256,339117,378318
"7065B0020_09 - BALLYROBERT RD1: BALLYMULLAN RD U106 TO BANGOR RD A2 -  NORTH DOWN","NORTH DOWN","Surface Type",1383,1383,345324,381119
"7065B0020_09 - BALLYROBERT RD1: BALLYMULLAN RD U106 TO BANGOR RD A2 -  NORTH DOWN","NORTH DOWN","Surface Type",1414,1414,345294,381116
"7065U8029_02 - BREEZEMOUNT PK1: GREEN RD TO BREEZEMOUNT PK AT NO.57 (JUNCTION) -  NORTH DOWN","NORTH DOWN","Surface Type",45,45,350541,378499
"7065U8001_03 - ROSEMARY PK1: ROSEMARY AV TO NEWTOWNARDS RD -  NORTH DOWN","NORTH DOWN","Surface Type",177,177,349986,380418
"7065U8002_01 - WESTMORLAND CRE1: WEST CIRCULAR RD TO END -  NORTH DOWN","NORTH DOWN","Surface Type",50,50,349119,380584
"7065U8003_18 - RAVARA GDS1: DRUMHIRK DR TO END -  NORTH DOWN","NORTH DOWN","Surface Type",21,21,348415,380243
"7065U8003_18 - RAVARA GDS1: DRUMHIRK DR TO END -  NORTH DOWN","NORTH DOWN","Surface Type",27,27,348422,380255
"7065U8021_35 - BALLYMACORMICK LK1: ROSSDALE RD TO BALLYMACORMICK AV -  NORTH DOWN","NORTH DOWN","Surface Type",58,58,353494,382242
"7065U8021_05 - GREENRIDGE PK1: BAYVIEW RD TO END -  NORTH DOWN","NORTH DOWN","Surface Type",136,136,353080,382207
"7065U8034_08 - LISNABREEN CRE1: SOUTH CIRCULAR RD A2 TO LISADELL PL -  NORTH DOWN","NORTH DOWN","Surface Type",248,248,350822,380321
"7065U8106_03 - PARK AV4: ARDLEE AV TO DOWNSHIRE PL -  NORTH DOWN","NORTH DOWN","Surface Type",107,107,339941,378822
"7065U8108_12 - ABBOTS WOOD1: ABBEY RING TO DEMESNE RD C303 -  NORTH DOWN","NORTH DOWN","Surface Type",251,251,339941,378177
"7065A0002_64 - GROOMSPORT B/P1: GROOMSPORT RD RHS B511 TO GROOMSPORT RD RBT -  NORTH DOWN","NORTH DOWN","Surface Type",1320,1320,352789,382630
"7065A0002_72 - SOUTH CIRCULAR RD1: BLOOMFIELD RBT - NEWTOWNARDS RD RBT -  NORTH DOWN","NORTH DOWN","Surface Type",32,32,351057,380239
"7065C0252_09 - GRANSHA RD1: GRANSHA RD S (A48) TO 30 MPH SIGNS -  NORTH DOWN","NORTH DOWN","Surface Type",422,422,352787,378578
"7065U8037_79 - BEXLEY MEWS1: BEXLEY RD1 TO END -  NORTH DOWN","NORTH DOWN","Surface Type",8,8,352394,379919
"7065U8006_16 - BELMONT CRE1: BELMONT AV TO KILLEEN DR -  NORTH DOWN","NORTH DOWN","Surface Type",4,4,348429,380948
"7065U8006_16 - BELMONT CRE1: BELMONT AV TO KILLEEN DR -  NORTH DOWN","NORTH DOWN","Surface Type",10,10,348416,380947
"7065U8034_21 - ABBEY PK1: NEWTOWNARDS RD A21 TO ABBEY HILL DRIVE -  NORTH DOWN","NORTH DOWN","Surface Type",188,188,350260,380907
"7065U8034_21 - ABBEY PK1: NEWTOWNARDS RD A21 TO ABBEY HILL DRIVE -  NORTH DOWN","NORTH DOWN","Surface Type",226,226,350296,380892
"7065U8030_66 - ROCKFIELD1: GRANSHA RD1 TO END AT NO.20 -  NORTH DOWN","NORTH DOWN","Surface Type",91,91,352128,379405
"7065U8030_33 - HAMPTON MEWS1: HAMPTON PK TO END -  NORTH DOWN","NORTH DOWN","Surface Type",45,45,351958,379374
"7065C0262_01 - DUNLADY RD1: MURDER BRIDGE TO WHINNEY HILL B170 -  NORTH DOWN","NORTH DOWN","Surface Type",546,546,343851,376890
"7065C0262_01 - DUNLADY RD1: MURDER BRIDGE TO WHINNEY HILL B170 -  NORTH DOWN","NORTH DOWN","Surface Type",546,546,343851,376890
"7065A0002_87 - BELFAST RD6: BOUNDARY KNOCKNAGONEY RD TO BELFAST RD -  NORTH DOWN","NORTH DOWN","Surface Type",986,986,338682,377486
"7065U8006_19 - OLD BELFAST RD3: RATHMORE RD CDS TO END -  NORTH DOWN","NORTH DOWN","?",34,34,0,0
"7065U8034_21 - ABBEY PK1: NEWTOWNARDS RD A21 TO ABBEY HILL DRIVE -  NORTH DOWN","NORTH DOWN","Surface Type",309,309,350329,380816
"7065U8034_21 - ABBEY PK1: NEWTOWNARDS RD A21 TO ABBEY HILL DRIVE -  NORTH DOWN","NORTH DOWN","Surface Type",310,310,350323,380815
