18:00,48,17,,,,,,,
19:00,49,18,,,,,,,
20:00,49,17,,,,,,,
21:00,49,19,,,,,,,
22:00,49,16,,,,,,,
23:00,49,31,,,,,,,
Avg,49,34,,,,,,,
Max,50,93,,,,,,,
Hr. of Max,06,00,,,,,,,
Min,48,5,,,,,,,
Count,24,24,,,,,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Glassport High Street,,,,8/25/2016,,,Interval:,001h
,PER_F,PM10,,,,,,,
Hour,PERCENT,UG/M3,,,,,,,
00:00,49,20,,,,,,,
01:00,49,14,,,,,,,
02:00,49,14,,,,,,,
03:00,49,15,,,,,,,
04:00,50,22,,,,,,,
05:00,50,14,,,,,,,
06:00,49,14,,,,,,,
07:00,49,18,,,,,,,
08:00,49,16,,,,,,,
09:00,48,5,,,,,,,
10:00,48,10,,,,,,,
11:00,48,11,,,,,,,
12:00,48,16,,,,,,,
13:00,47 D ,11,,,,,,,
14:00,47,13,,,,,,,
15:00,47,24,,,,,,,
16:00,48,23,,,,,,,
17:00,48,20,,,,,,,
18:00,48,21,,,,,,,
19:00,48,23,,,,,,,
20:00,48,21,,,,,,,
21:00,48,21,,,,,,,
22:00,48,22,,,,,,,
23:00,49,4,,,,,,,
Avg,48,16,,,,,,,
Max,50,24,,,,,,,
Hr. of Max,05,15,,,,,,,
Min,47,4,,,,,,,
Count,24,24,,,,,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Glassport High Street,,,,8/26/2016,,,Interval:,001h
,PER_F,PM10,,,,,,,
Hour,PERCENT,UG/M3,,,,,,,
00:00,49,12,,,,,,,
01:00,49,8,,,,,,,
02:00,49,10,,,,,,,
03:00,49,11,,,,,,,
04:00,49,12,,,,,,,
05:00,49,14,,,,,,,
06:00,49,16,,,,,,,
07:00,49,21,,,,,,,
08:00,48,15,,,,,,,
09:00,48,10,,,,,,,
10:00,47,16,,,,,,,
11:00,47,9,,,,,,,
12:00,47,15,,,,,,,
13:00,47,10,,,,,,,
14:00,47,6,,,,,,,
15:00,47,16,,,,,,,
16:00,47,15,,,,,,,
17:00,47,6,,,,,,,
18:00,48,2,,,,,,,
19:00,48,19,,,,,,,
20:00,49,17,,,,,,,
21:00,49,16,,,,,,,
22:00,49,22,,,,,,,
23:00,49,25,,,,,,,
Avg,48,13,,,,,,,
Max,49,25,,,,,,,
Hr. of Max,23,23,,,,,,,
Min,47,2,,,,,,,
Count,24,24,,,,,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Glassport High Street,,,,8/27/2016,,,Interval:,001h
,PER_F,PM10,,,,,,,
Hour,PERCENT,UG/M3,,,,,,,
00:00,49,29,,,,,,,
01:00,50,16,,,,,,,
02:00,50,25,,,,,,,
03:00,50,24,,,,,,,
04:00,50,25,,,,,,,
05:00,50,22,,,,,,,
06:00,50,22,,,,,,,
07:00,50,17,,,,,,,
08:00,49,78,,,,,,,
09:00,48,25,,,,,,,
10:00,47,21,,,,,,,
11:00,48,15,,,,,,,
12:00,47,16,,,,,,,
13:00,47,16,,,,,,,
14:00,48,13,,,,,,,
15:00,48,15,,,,,,,
16:00,47,15,,,,,,,
17:00,48,13,,,,,,,
18:00,48,13,,,,,,,
19:00,49,14,,,,,,,
20:00,49,20,,,,,,,
21:00,49,14,,,,,,,
22:00,49,21,,,,,,,
23:00,49,19,,,,,,,
Avg,49,21,,,,,,,
Max,50,78,,,,,,,
Hr. of Max,07,08,,,,,,,
Min,47,13,,,,,,,
Count,24,24,,,,,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Glassport High Street,,,,8/28/2016,,,Interval:,001h
,PER_F,PM10,,,,,,,
Hour,PERCENT,UG/M3,,,,,,,
00:00,49,40,,,,,,,
01:00,50,81,,,,,,,
02:00,50,92,,,,,,,
03:00,51,80,,,,,,,
04:00,51,87,,,,,,,
05:00,51,29,,,,,,,
06:00,51,37,,,,,,,
07:00,51,70,,,,,,,
08:00,50,43,,,,,,,
09:00,50,19,,,,,,,
10:00,49,13,,,,,,,
11:00,49,20,,,,,,,
12:00,49,11,,,,,,,
13:00,49,13,,,,,,,
14:00,49,18,,,,,,,
15:00,49,15,,,,,,,
16:00,49,11,,,,,,,
17:00,49,9,,,,,,,
18:00,51,7,,,,,,,
19:00,52,14,,,,,,,
20:00,51,10,,,,,,,
21:00,51,10,,,,,,,
22:00,51,12,,,,,,,
23:00,52,9,,,,,,,
Avg,50,31,,,,,,,
Max,52,92,,,,,,,
Hr. of Max,23,02,,,,,,,
Min,49,7,,,,,,,
Count,24,24,,,,,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Glassport High Street,,,,8/29/2016,,,Interval:,001h
,PER_F,PM10,,,,,,,
Hour,PERCENT,UG/M3,,,,,,,
00:00,52,13,,,,,,,
01:00,52,16,,,,,,,
02:00,52,11,,,,,,,
03:00,52,13,,,,,,,
04:00,52,15,,,,,,,
05:00,52,3,,,,,,,
06:00,52,3,,,,,,,
07:00,52,11,,,,,,,
08:00,51,8,,,,,,,
09:00,51,7,,,,,,,
10:00,51,10,,,,,,,
11:00,50,13,,,,,,,
12:00,50,14,,,,,,,
13:00,49,13,,,,,,,
14:00,49,11,,,,,,,
15:00,49,15,,,,,,,
16:00,49,,,,,,,,
17:00,50,5,,,,,,,
18:00,50,8,,,,,,,
19:00,51,15,,,,,,,
20:00,51,14,,,,,,,
21:00,52,10,,,,,,,
22:00,52,10,,,,,,,
23:00,52,14,,,,,,,
Avg,51,10,,,,,,,
Max,52,16,,,,,,,
Hr. of Max,23,01,,,,,,,
Min,49,3,,,,,,,
Count,24,23,,,,,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Glassport High Street,,,,8/30/2016,,,Interval:,001h
,PER_F,PM10,,,,,,,
Hour,PERCENT,UG/M3,,,,,,,
00:00,52,18,,,,,,,
01:00,52,17,,,,,,,
02:00,53,16,,,,,,,
03:00,53,16,,,,,,,
04:00,53,10,,,,,,,
05:00,53,12,,,,,,,
06:00,53,23,,,,,,,
07:00,52,22,,,,,,,
08:00,,,,,,,,,
09:00,,,,,,,,,
10:00,,,,,,,,,
11:00,,,,,,,,,
12:00,,,,,,,,,
13:00,,,,,,,,,
14:00,,,,,,,,,
15:00,,,,,,,,,
16:00,,,,,,,,,
17:00,,,,,,,,,
18:00,,,,,,,,,
19:00,,,,,,,,,
20:00,,,,,,,,,
21:00,,,,,,,,,
22:00,,,,,,,,,
23:00,,,,,,,,,
Avg,53,16,,,,,,,
Max,53,23,,,,,,,
Hr. of Max,06,06,,,,,,,
Min,52,10,,,,,,,
Count,8,8,,,,,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Harrison Township,,,,8/24/2016,,,Interval:,001h
,INT_T,NO,NO2,NOX,OZONE,OZONE2,,,
Hour,DEGC,PPM,PPM,PPM,PPM,PPM,,,
00:00,22.5,.002,.009,.011,.006,.006,,,
01:00,22.1,.000,.005,.006,.007,.008,,,
02:00,21.8,.000,.006,.006,.007,.007,,,
03:00,21.4,.000,.004,.004,.006,.006,,,
04:00,21.2,.000,.004,.005,.005,.005,,,
05:00,20.9,.000,.004,.004,.004,.004,,,
06:00,20.7,.002,.003,.005,.005,.005,,,
07:00,21.2,.005,.005,.011,.008,.008,,,
08:00,22.7,.012,.011,.024,.010,.010,,,
09:00,23.6,.004,.008,.012,.028,.028,,,
10:00,25.0,.001,.006,.007,.040,.040,,,
11:00,25.7,.000,.002,.002,.050,.050,,,
12:00,25.9,.001,.006,.007,.050,.050,,,
13:00,26.1,.001,.004,.006,.050,.050,,,
14:00,26.5,.001,.005,.006,.052,.052,,,
15:00,27.0,.000,.002 R ,.003 R ,.051,.051,,,
16:00,27.3,.000,.003,.004,.051,.051,,,
17:00,28.6,.000,.003,.003,.049,.049,,,
18:00,29.0,.000,.014,.015,.035,.035,,,
19:00,28.6,.000,.025,.025,.023,.023,,,
20:00,27.9,.000,.023,.023,.024,.024,,,
21:00,27.6,.000,.022,.023,.015,.015,,,
22:00,27.4,.002,.017,.020,.012,.012,,,
23:00,25.0,.002,.019,.021,.012,.012,,,
Avg,24.8,.001,.008,.010,.025,.025,,,
Max,29.0,.012,.025,.025,.052,.052,,,
Hr. of Max,18,08,19,19,14,14,,,
Min,20.7,.000,.002,.002,.004,.004,,,
Count,24,24,24,24,24,24,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Harrison Township,,,,8/25/2016,,,Interval:,001h
,INT_T,NO,NO2,NOX,OZONE,OZONE2,,,
Hour,DEGC,PPM,PPM,PPM,PPM,PPM,,,
00:00,24.0,.001,.015,.016,.014,.014,,,
01:00,23.5,.000,.011,.012,.021,.021,,,
02:00,23.3,.000,.008,.009,.022,.022,,,
03:00,23.3,.000,.009,.009,.021,.021,,,
04:00,23.3,.000,.004,.005,.026,.026,,,
05:00,23.0,.000,.003,.003,.027,.028,,,
06:00,22.8,.000,.003,.004,.027,.027,,,
07:00,22.7,.000,.004,.004,.023,.023,,,
08:00,23.0,.001,.003,.004,.024,.024,,,
09:00,23.4,.000,.001,.002,.030,.030,,,
10:00,24.3,.000,.000,.000,.042,.042,,,
11:00,25.3,.000,.000,.000,.050,.050,,,
12:00,26.0,.000,.000,.000,.054,.054,,,
13:00,26.6,.000,.000,.000,.056,.056,,,
14:00,26.9,.000,.000,.000,.059,.059,,,
15:00,27.1,.000,.001,.002,.059,.059,,,
16:00,27.8,.000,.000,.000,.055,.055,,,
17:00,29.4,.000,.000,.000,.049,.049,,,
18:00,29.7,.000,.003,.003,.041,.041,,,
19:00,29.4,.000,.016,.017,.024,.024,,,
20:00,29.1,.000,.002,.002,.036,.036,,,
21:00,28.8,.000,.002,.002,.032,.032,,,
22:00,28.3,.000,.000,.000,.036,.036,,,
23:00,25.7,.000,.000,.000,.040,.040,,,
Avg,25.6,.000,.003,.003,.036,.036,,,
Max,29.7,.001,.016,.017,.059,.059,,,
Hr. of Max,18,08,19,19,15,15,,,
Min,22.7,.000,.000,.000,.014,.014,,,
Count,24,24,24,24,24,24,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Harrison Township,,,,8/26/2016,,,Interval:,001h
,INT_T,NO,NO2,NOX,OZONE,OZONE2,,,
Hour,DEGC,PPM,PPM,PPM,PPM,PPM,,,
00:00,24.5,.000,.001,.001,.037,.037,,,
01:00,23.9,.000,.000,.000,.034,.034,,,
02:00,23.5,.000,.003,.003,.026,.026,,,
03:00,23.2,.000,.003,.003,.019,.019,,,
04:00,22.9,.000,.001,.001,.018,.018,,,
05:00,22.6,.000,.004,.005,.011,.011,,,
06:00,22.7,.004,.010,.014,.005,.005,,,
07:00,23.3,.002,.005,.007,.016,.016,,,
08:00,24.2,.000,.001,.002,.028,.028,,,
09:00,24.5,.000,.000,.001,.036,.036,,,
10:00,24.9,.000,.000,.000,.042,.042,,,
11:00,25.5,.000,.000,.000,.046,.046,,,
12:00,26.3,.000,.000,.000,.050,.050,,,
13:00,27.4,.000,.000,.000,.053,.053,,,
14:00,27.7,.000,.000,.000,.056,.056,,,
15:00,28.1,.000,.000,.000,.060,.060,,,
16:00,28.4,.000,.000,.000,.065,.065,,,
17:00,29.8,.000,.000,.000,.061,.061,,,
18:00,29.7,.000,.001,.001,.051,.051,,,
19:00,29.1,.000,.005,.005,.037,.037,,,
20:00,28.6,.000,.008,.008,.025,.025,,,
21:00,28.1,.000,.009,.009,.018,.018,,,
22:00,27.6,.000,.008,.009,.015,.015,,,
23:00,24.3,.000,.008,.008,.011,.011,,,
Avg,25.8,.000,.002,.003,.034,.034,,,
Max,29.8,.004,.010,.014,.065,.065,,,
Hr. of Max,17,06,06,06,16,16,,,
Min,22.6,.000,.000,.000,.005,.005,,,
Count,24,24,24,24,24,24,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Harrison Township,,,,8/27/2016,,,Interval:,001h
,INT_T,NO,NO2,NOX,OZONE,OZONE2,,,
Hour,DEGC,PPM,PPM,PPM,PPM,PPM,,,
00:00,23.3,.000,.006,.006,.009,.009,,,
01:00,22.8,.000,.007,.007,.006,.006,,,
02:00,22.5,.004,.009,.013,.003,.003,,,
03:00,22.2,.001,.006,.008,.003,.003,,,
04:00,21.9,.000,.003,.003,.008,.008,,,
05:00,21.6,.000,.002,.002,.008,.008,,,
06:00,21.5,.000,.002,.003,.010,.010,,,
07:00,21.9,.001,.001,.003,.014,.014,,,
08:00,22.7,.001,.002,.003,.018,.018,,,
09:00,24.1,.001,.003,.004,.026,.026,,,
10:00,25.2,.000,.003,.004,.036,.036,,,
11:00,26.3,.000,.002,.002,.053,.052,,,
12:00,27.4,.000,.000,.000,.063,.063,,,
13:00,28.3,.000,.000,.001,.062,.062,,,
14:00,28.9,.000,.001,.001,.057,.057,,,
15:00,29.4,.000,.001,.002,.057,.057,,,
16:00,29.9,.000,.000,.000,.059,.059,,,
17:00,29.9,.000,.000,.000,.057,.057,,,
18:00,29.1,.000,.003,.003,.047,.047,,,
19:00,27.5,.000,.003,.003,.037,.037,,,
20:00,26.2,.000,.003,.004,.030,.030,,,
21:00,25.3,.000,.002,.003,.027,.027,,,
22:00,24.7,.000,.007,.008,.015,.015,,,
23:00,24.2,.000,.007,.007,.011,.011,,,
Avg,25.2,.000,.003,.003,.029,.029,,,
Max,29.9,.004,.009,.013,.063,.063,,,
Hr. of Max,17,02,02,02,12,12,,,
Min,21.5,.000,.000,.000,.003,.003,,,
Count,24,24,24,24,24,24,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Harrison Township,,,,8/28/2016,,,Interval:,001h
,INT_T,NO,NO2,NOX,OZONE,OZONE2,,,
Hour,DEGC,PPM,PPM,PPM,PPM,PPM,,,
00:00,23.8,.000,.004,.004,.010,.010,,,
01:00,23.4,.000,.005,.005,.006,.006,,,
02:00,23.1,.000,.005,.005,.004,.004,,,
03:00,22.8,.000,.003,.003,.004,.004,,,
04:00,22.5,.000,.003,.003,.005,.005,,,
05:00,22.3,.000,.005,.005,.002,.002,,,
06:00,22.4,.002,.004,.007,.004,.004,,,
07:00,23.2,.005,.007,.013,.009,.009,,,
08:00,24.2,.003,.005,.009,.014,.014,,,
09:00,25.7,.003,.011,.014,.032,.032,,,
10:00,27.1,.001,.009,.011,.044,.044,,,
11:00,28.5,.001,.010,.012,.056,.056,,,
12:00,28.9,.000,.010,.011,.064,.064,,,
13:00,29.2,.000,.003,.003,.075,.075,,,
14:00,29.8,.000,.001,.001,.075,.075,,,
15:00,30.1,.000,.001,.001,.074,.074,,,
16:00,30.3,.000,.001,.001,.074,.074,,,
17:00,30.3,.000,.000,.000,.066,.066,,,
18:00,28.1,.000,.006,.007,.049,.049,,,
19:00,26.0,.000,.003,.003,.049,.049,,,
20:00,25.2,.000,.006,.007,.039,.039,,,
21:00,24.5,.000,.004,.004,.041,.041,,,
22:00,24.0,.000,.002,.002,.043,.043,,,
23:00,23.6,.000,.005,.005,.036,.036,,,
Avg,25.7,.000,.004,.005,.036,.036,,,
Max,30.3,.005,.011,.014,.075,.075,,,
Hr. of Max,17,07,09,09,14,14,,,
Min,22.3,.000,.000,.000,.002,.002,,,
Count,24,24,24,24,24,24,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Harrison Township,,,,8/29/2016,,,Interval:,001h
,INT_T,NO,NO2,NOX,OZONE,OZONE2,,,
Hour,DEGC,PPM,PPM,PPM,PPM,PPM,,,
00:00,23.3,.000,.002,.002,.031,.031,,,
01:00,23.0,.000,.002,.003,.023,.023,,,
02:00,22.8,.000,.002,.002,.020,.020,,,
03:00,22.4,.000,.002,.002,.019,.019,,,
04:00,22.2,.000,.004,.004,.011,.011,,,
05:00,21.9,.001,.007,.008,.008,.008,,,
06:00,21.8,.000,.004,.005,.009,.009,,,
07:00,21.8,.000,.003,.003,.016,.016,,,
08:00,22.0,.000,.001,.001,.021,.021,,,
09:00,23.1, D , D , D ,.026,.026,,,
10:00,25.0, D , D , D ,.033,.033,,,
11:00,26.0,.000,.000,.000,.040,.040,,,
12:00,26.4,.000,.000,.000,.045,.045,,,
13:00,26.9,.000,.000,.000,.045,.045,,,
14:00,27.3,.000,.000,.000,.046,.046,,,
15:00,27.5,.000,.000,.000,.046,.046,,,
16:00,27.7,.000,.000,.000,.047,.047,,,
17:00,29.1,.000,.000,.000,.046,.046,,,
18:00,29.3,.000,.001,.001,.038,.038,,,
19:00,28.4,.000,.005,.006,.025,.025,,,
20:00,28.1,.000,.011,.011,.014,.014,,,
21:00,27.6,.000,.006,.006,.018,.018,,,
22:00,27.2,.000,.005,.005,.014,.014,,,
23:00,23.7,.000,.008,.009,.009,.009,,,
Avg,25.1,.000,.002,.003,.027,.027,,,
Max,29.3,.001,.011,.011,.047,.047,,,
Hr. of Max,18,05,20,20,16,16,,,
Min,21.8,.000,.000,.000,.008,.008,,,
Count,24,22,22,22,24,24,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Harrison Township,,,,8/30/2016,,,Interval:,001h
,INT_T,NO,NO2,NOX,OZONE,OZONE2,,,
Hour,DEGC,PPM,PPM,PPM,PPM,PPM,,,
00:00,22.7,.000,.006,.007,.010,.010,,,
01:00,22.2,.000,.007,.007,.007,.007,,,
02:00,21.9,.000,.006,.007,.006,.006,,,
03:00,21.4,.000,.004,.005,.007,.007,,,
04:00,21.1,.001,.007,.008,.004,.005,,,
05:00,20.8,.001,.009,.011,.004,.004,,,
06:00,20.5,.002,.006,.008,.007,.007,,,
07:00,20.5,.001,.002,.004,.012,.012,,,
08:00,,,,,,,,,
09:00,,,,,,,,,
10:00,,,,,,,,,
11:00,,,,,,,,,
12:00,,,,,,,,,
13:00,,,,,,,,,
14:00,,,,,,,,,
15:00,,,,,,,,,
16:00,,,,,,,,,
17:00,,,,,,,,,
18:00,,,,,,,,,
19:00,,,,,,,,,
20:00,,,,,,,,,
21:00,,,,,,,,,
22:00,,,,,,,,,
23:00,,,,,,,,,
Avg,21.3,.000,.005,.007,.007,.007,,,
Max,22.7,.002,.009,.011,.012,.012,,,
Hr. of Max,00,06,05,05,07,07,,,
Min,20.5,.000,.002,.004,.004,.004,,,
Count,8,8,8,8,8,8,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/24/2016,,,Interval:,001h
,BP,INT_T,OUT_RH,OUT_T,OZONE,OZONE2,PM10B,PM25B,RWD
Hour,MM/HG,DEGC,PERCENT,DEGC,PPM,PPM,UG/M3,UG/M3,DEG
00:00,745.6,22.6,82.6,20.2,.011,.011,35,14,7
01:00,745.3,22.6,84.6,19.3,.009,.009,30,13,9
02:00,745.4,22.5,86.0,18.9,.006,.006,29,12,10
03:00,745.4,22.4,87.2,18.4,.002,.002,29,11,3
04:00,745.4,22.3,87.8,18.1,.000,.000,33,15,6
05:00,745.6,22.3,88.2,17.7,.000,.000,36,11,4
06:00,745.7,22.2,85.4,18.5,.001,.001,37,16,4
07:00,745.8,22.2,74.6,21.4,.003,.003,60,30,350
08:00,745.6,22.3,63.0,25.3,.009,.009,57,23,253
09:00,745.3,22.4,56.7,27.7,.027,.027,33,14,179
10:00,744.9,22.4,52.4,29.6,.038,.038,34,11,159
11:00,744.5,22.4,47.3,30.7,.045,.045,36,10,193
12:00,743.9,22.5,43.0,31.1,.047,.047,34,9,195
13:00,743.5,22.6,39.8,32.2,.048,.048,38,13,194
14:00,743.1,22.7,35.5,32.9,.048,.048,36,11,217
15:00,742.4,22.8,35.4,33.6,.048,.048,32,11,213
16:00,742.2,22.8,36.8,33.5,.049,.049,32,11,210
17:00,742.0,22.9,38.4,33.1,.052,.052,32,11,193
18:00,741.9,22.9,42.5,32.3,.053,.053,30,7,194
19:00,741.8,22.9,48.2,31.2,.046,.046,29,10,185
20:00,742.0,23.0,53.5,30.2,.039,.039,41,8,177
21:00,741.9,23.0,56.9,29.4,.038,.038,35,14,171
22:00,741.6,23.1,58.9,29.1,.038,.038,35,8,171
23:00,741.1,23.1,62.5,28.5,.035,.035,28,11,173
Avg,743.8,22.6,60.3,26.7,.028,.028,35,12,0
Max,745.8,23.1,88.2,33.6,.053,.053,60,30,350
Hr. of Max,07,23,05,15,18,18,07,07,07
Min,741.1,22.2,35.4,17.7,.000,.000,28,7,3
Count,24,24,24,24,24,24,24,24,24
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/24/2016,,,Interval:,001h
,RWS,SIGTHETA,SONICWD,SONICWS,,,,,
Hour,MPH,DEG,DEG,MPH,,,,,
00:00,1.6,30.6,2,1.8,,,,,
01:00,2.1,21.4,7,2.3,,,,,
02:00,1.6,25.6,3,1.8,,,,,
03:00,1.8,19.0,2,1.9,,,,,
04:00,1.8,19.4,3,1.8,,,,,
05:00,1.8,19.9,3,1.9,,,,,
06:00,2.0,18.4,2,2.1,,,,,
07:00,1.9,26.0,350,2.1,,,,,
08:00,.5,64.7,299,2.0,,,,,
09:00,3.2,38.3,183,4.0,,,,,
10:00,3.5,31.9,163,4.5,,,,,
11:00,5.9,36.0,191,7.3,,,,,
12:00,6.9,31.9,193,8.1,,,,,
13:00,7.6,29.5,194,8.7,,,,,
14:00,7.1,29.5,219,8.4,,,,,
15:00,6.3,28.2,212,7.3,,,,,
16:00,7.2,24.7,211,7.8,,,,,
17:00,8.0,20.0,193,8.6,,,,,
18:00,6.7,20.8,193,7.2,,,,,
19:00,4.8,19.2,185,5.1,,,,,
20:00,4.8,17.3,177,5.0,,,,,
21:00,4.7,19.7,171,5.0,,,,,
22:00,5.1,20.7,170,5.4,,,,,
23:00,5.1,18.5,172,5.4,,,,,
Avg,4.2,26.3,205,4.8,,,,,
Max,8.0,64.7,350,8.7,,,,,
Hr. of Max,17,08,07,13,,,,,
Min,.5,17.3,2,1.8,,,,,
Count,24,24,24,24,,,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/25/2016,,,Interval:,001h
,BP,INT_T,OUT_RH,OUT_T,OZONE,OZONE2,PM10B,PM25B,RWD
Hour,MM/HG,DEGC,PERCENT,DEGC,PPM,PPM,UG/M3,UG/M3,DEG
00:00,741.0,23.1,66.2,27.6,.032,.032,27,10,153
01:00,740.7,23.1,68.1,27.1,.030,.030,28,11,161
02:00,740.4,23.0,67.0,27.8,.033,.033,23,11,178
03:00,740.1,23.0,67.5,28.0,.032,.032,25,12,193
04:00,740.5,23.1,79.4,26.1,.029,.029,22,6,220
05:00,740.5,23.0,82.0,25.8,.025,.025,25,5,234
06:00,741.0,23.0,82.2,26.0,.019,.019,26,13,246
07:00,741.4,22.9,80.9,26.3,.018,.018,27,10,214
08:00,741.4,22.9,76.6,27.5,.022,.022,23,11,226
09:00,741.3,22.9,70.6,28.6,.031,.031,24,12,229
10:00,741.1,22.9,63.4,29.9,.039,.039,22,13,219
11:00,741.0,23.0,58.6,31.1,.045,.045,29,15,241
12:00,740.8,23.0,55.2,32.0,.048,.048,25,13,220
13:00,740.6,23.1,52.4,33.2,.052,.052,32,17,244
14:00,740.1,23.1,49.6,34.1,.051,.051,27,17,218
15:00,739.7,23.2,50.7,34.4,.049,.049,26,17,230
16:00,739.6,23.3,54.2,34.3,.046,.046,35,17,212
17:00,739.4,23.4,55.9,34.1,.044,.044,32,13,222
18:00,739.4,23.4,58.9,33.5,.042,.042,33,12,204
19:00,739.5,23.4,66.5,31.8,.040,.040,35,15,203
20:00,739.5,23.5,69.2,31.4,.034,.034,34,17,211
21:00,739.5,23.5,70.6,31.0,.030,.030,33,17,222
22:00,739.9,23.5,71.9,30.4,.028,.028,33,16,253
23:00,740.9,23.4,88.3,25.5,.037,.037,12,4,270
Avg,740.3,23.1,66.9,29.8,.035,.035,27,12,0
Max,741.4,23.5,88.3,34.4,.052,.052,35,17,270
Hr. of Max,08,22,23,15,13,13,19,21,23
Min,739.4,22.9,49.6,25.5,.018,.018,12,4,153
Count,24,24,24,24,24,24,24,24,24
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/25/2016,,,Interval:,001h
,RWS,SIGTHETA,SONICWD,SONICWS,,,,,
Hour,MPH,DEG,DEG,MPH,,,,,
00:00,5.4,18.4,153,5.8,,,,,
01:00,5.0,19.0,160,5.3,,,,,
02:00,7.7,20.3,178,8.2,,,,,
03:00,5.4,23.9,191,5.9,,,,,
04:00,8.3,18.8,220,8.8,,,,,
05:00,4.0,26.7,237,4.6,,,,,
06:00,5.4,23.7,248,5.8,,,,,
07:00,5.0,26.7,214,5.5,,,,,
08:00,6.5,22.5,225,7.0,,,,,
09:00,7.2,18.3,230,7.5,,,,,
10:00,5.9,28.6,221,6.5,,,,,
11:00,5.8,29.4,244,6.4,,,,,
12:00,5.3,31.5,219,6.1,,,,,
13:00,4.7,32.7,247,5.6,,,,,
14:00,6.1,28.7,218,6.7,,,,,
15:00,7.0,24.6,228,7.8,,,,,
16:00,8.6,19.7,213,9.1,,,,,
17:00,8.4,20.0,222,9.0,,,,,
18:00,6.7,21.1,202,7.2,,,,,
19:00,6.9,19.6,201,7.3,,,,,
20:00,7.4,20.8,211,7.8,,,,,
21:00,6.5,19.8,223,6.8,,,,,
22:00,2.7,30.4,256,5.4,,,,,
23:00,1.9,40.6,207,5.9,,,,,
Avg,5.9,24.4,216,6.7,,,,,
Max,8.6,40.6,256,9.1,,,,,
Hr. of Max,16,23,22,16,,,,,
Min,1.9,18.3,153,4.6,,,,,
Count,24,24,24,24,,,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/26/2016,,,Interval:,001h
,BP,INT_T,OUT_RH,OUT_T,OZONE,OZONE2,PM10B,PM25B,RWD
Hour,MM/HG,DEGC,PERCENT,DEGC,PPM,PPM,UG/M3,UG/M3,DEG
00:00,741.0,23.4,88.7,26.0,.029,.029,11,6,206
01:00,741.3,23.4,88.9,26.3,.020,.020,19,6,210
02:00,741.3,23.3,88.5,26.4,.017,.017,19,6,249
03:00,741.3,23.3,86.4,26.4,.018,.018,34,8,266
04:00,741.6,23.3,85.4,26.1,.016,.016,26,7,265
05:00,742.1,23.2,84.7,25.9,.010,.010,37,13,248
06:00,742.3,23.1,82.5,26.3,.003,.003,43,16,190
07:00,742.5,23.0,76.1,27.2,.015,.015,36,12,236
08:00,742.7,23.0,72.3,28.2,.025,.025,,11,289
