a_year,a_ref,v_id,v_type,v_tow,v_man,v_loc,v_junc,v_skid,v_hit,v_leave,v_hitoff,v_impact,v_sex,v_agegroup,v_hitr,v_forreg
2013,CC2013022200649,1,8,1,4,3, , , , , ,3,1,5,1, 
2013,CC2013022200649,2,8,1,18,3, , , , , ,2,1,5,1, 
2013,CC2013022200667,1,8,1,18,3, , , , , ,5,1,8,1, 
2013,CC2013022200667,2,8,1,18,3, , , , , ,2,2,5,1, 
2013,CC2013022200727,1,8,1,9,3, , , , , ,2,1,4,1, 
2013,CC2013022200727,2,8,1,18,3, , , , , ,2,2,7,1, 
2013,CC2013022200781,1,8,1,3,3, , , , , ,3,1,5,1, 
2013,CC2013022200781,2,15,1,5,3, , , , , ,2,1,5,1, 
2013,CC2013022200882,1,8,1,9,2, , , , , ,4,1,5,1, 
2013,CC2013022200882,2,8,1,18,3, , , , , ,2,2,4,1, 
2013,CC2013022200926,1,8,1,9,3, , , , , ,2,1,6,1, 
2013,CC2013022200929,1,8,1,19,3, , , , , ,3,1,8,1, 
2013,CC2013022200929,2,8,1,18,3, , , , , ,2,2,8,1, 
2013,CC2013022200946,1,8,1,5,3, , , , , ,2,1,8,1, 
2013,CC2013022200946,2,8,1,18,3, , , , , ,4,1,5,1, 
2013,CC2013022201031,1,8,1,5,2, , , , , ,2,2,4,1, 
2013,CC2013022201031,2,1,1,18,3, , , , , ,2,1,6,1, 
2013,CC2013022201277,1,8,1,9,1, , , , , ,2,1,3,1, 
2013,CC2013022201277,2,8,1,18,3, , , , , ,4,2,4,1, 
2013,CC2013022201285,1,8,1,18,3, , , , , ,2,1,4,1, 
2013,CC2013022201285,2,8,1,18,3, , , , , ,5,1,6,1, 
2013,CC2013022300078,1,8,1,9,2,3,1,1,1,1,4,1,3,1,1
2013,CC2013022300078,2,8,1,18,3,2,1,1,1,1,2,1,3,1,1
2013,CC2013022300252,1,8,1,18,3, , , , , ,2,1,3,1, 
2013,CC2013022300319,1,4,1,8,3, , , , , ,3,1,7,1, 
2013,CC2013022300319,2,15,1,8,3, , , , , ,2,2,4,1, 
2013,CC2013022300423,1,8,1,4,4, , , , , ,2,1,8,1, 
2013,CC2013022300518,1,8,1,7,3,2,1,1,1,1,4,1,4,1,1
2013,CC2013022300518,2,8,1,7,3,2,2,1,1,1,5,1,5,1,1
2013,CC2013022300814,1,8,1,18,3, , , , , ,3,2,5,1, 
2013,CC2013022300814,2,8,1,18,3, , , , , ,2,2,5,1, 
2013,CC2013022300934,1,8,1,18,3, , , , , ,2,2,6,1, 
2013,CC2013022300934,2,15,5,9,1, , , , , ,3,1,7,1, 
2013,CC2013022300971,1,8,1,18,3, , , , , ,2, ,9,2, 
2013,CC2013022301043,1,8,1,18,3, , , , , ,2,1,5,1, 
2013,CC2013022301172,1,8,1,9,1, , , , , ,4,1,4,1, 
2013,CC2013022301172,2,8,1,10,4, , , , , ,4,2,4,1, 
2013,CC2013022301247,1,8,1,9,2, , , , , ,4,2,3,1, 
2013,CC2013022301247,2,8,1,18,3, , , , , ,2,1,4,1, 
2013,CC2013022301290,1,8,1,18,3, , , , , ,2,1,7,1, 
2013,CC2013022400179,1,8,1,18,3,1,1,1,1,1,4,1,3,1,1
2013,CC2013022400179,2,8,1,18,3,1,1,1,1,1,5,2,7,1,1
2013,CC2013022400307,1,8,1,17,3,2,3,1,2,1,2,1,7,1,1
2013,CC2013022400509,1,8,1,18,3, , , , , ,2,1,7,1, 
2013,CC2013022400509,2,8,1,18,3, , , , , ,3,1,5,1, 
2013,CC2013022400560,1,8,1,18,6, , , , , ,2,2,3,1, 
2013,CC2013022400613,1,8,1,17,3, , , , , ,1,2,5,1, 
2013,CC2013022400613,2,15,1,9,1, , , , , ,5,1,3,1, 
2013,CC2013022400656,1,8,1,7,4, , , , , ,3,1,5,1, 
2013,CC2013022400656,2,8,1,4,3, , , , , ,2,1,5,1, 
2013,CC2013022401180,1,8,1,18,3, , , , , ,5,1,8,1, 
2013,CC2013022500049,1,8,1,18,3, , , , , ,2,2,3,1, 
2013,CC2013022500049,2,8,1,18,3, , , , , ,2,1,5,1, 
2013,CC2013022500162,1,17,2,4,4, , , , , ,5,1,5,1, 
2013,CC2013022500171,1,8,1,7,2, , , , , ,2,2,5,1, 
2013,CC2013022500171,2,8,1,9,1, , , , , ,2,2,5,1, 
2013,CC2013022500202,1,8,1,9,4, , , , , ,2,1,5,1, 
2013,CC2013022500202,2,8,1,18,4, , , , , ,2,2,5,1, 
2013,CC2013022500233,1,8,1,16,3, , , , , ,2,2,3,1, 
2013,CC2013022500233,2,8,1,16,3, , , , , ,3,1,7,1, 
2013,CC2013022500240,1,8,1,3,3, , , , , ,3,2,4,1, 
2013,CC2013022500240,2,8,1,4,3, , , , , ,2,2,3,2, 
2013,CC2013022500245,1,8,1,5,3, , , , , ,2,1,3,1, 
2013,CC2013022500245,2,8,1,3,3, , , , , ,2,2,6,1, 
2013,CC2013022500375,1,8,1,13,3,1,6,1,1,1,2,2,5,1,1
2013,CC2013022500375,2,8,1,9,3,1,1,1,1,1,2,2,5,1,1
2013,CC2013022500469,1,8,1,5,3, , , , , ,2,1,3,1, 
2013,CC2013022500469,2,8,1,3,3, , , , , ,3,1,8,1, 
2013,CC2013022500497,1,5,1,13,3,3,3,1,2,1,2,1,3,1,1
2013,CC2013022500497,2,8,1,9,1,3,1,1,1,1,2,2,4,1,1
2013,CC2013022500502,1,8,1,9,2, , , , , ,2,1,8,1, 
2013,CC2013022500502,2,8,1,9,1, , , , , ,3,2,5,1, 
2013,CC2013022500509,1,17,2,18,3, , , , , ,4,1,7,1, 
2013,CC2013022500509,2,8,1,9,1, , , , , ,2,2,7,1, 
2013,CC2013022500539,1,8,1,19,3, , , , , ,4,2,5,1, 
2013,CC2013022500682,1,8,1,18,3, , , , , ,1,1,7,1, 
2013,CC2013022500682,2,8,1,18,2, , , , , ,1,2,7,1, 
2013,CC2013022500788,1,8,1,4,3, , , , , ,2,1,7,1, 
2013,CC2013022500788,2,8,1,10,3, , , , , ,3,1,3,1, 
2013,CC2013022500788,3,8,1,10,3, , , , , ,3,2,6,1, 
2013,CC2013022500795,1,8,1,3,3, , , , , ,3,1,5,1, 
2013,CC2013022500795,2,8,1,4,3, , , , , ,2,2,4,1, 
2013,CC2013022500970,1,5,1,5,3, , , , , ,2, ,9,2, 
2013,CC2013022501001,1,8,1,3,3, , , , , ,3,1,6,1, 
2013,CC2013022501001,2,8,1,4,3, , , , , ,2,2,3,1, 
2013,CC2013022501072,1,8,1,10,3, , , , , ,3,2,5,1, 
2013,CC2013022501072,2,8,1,4,3, , , , , ,2,2,6,1, 
2013,CC2013022501072,3,8,1,4,3, , , , , ,2,1,3,1, 
2013,CC2013022501129,1,8,1,16,3, , , , , ,2,2,4,1, 
2013,CC2013022600074,1,15,1,17,4, , , , , ,2,1,5,1, 
2013,CC2013022600089,1,8,1,18,3,1,3,1,1,5,2,1,4,1,1
2013,CC2013022600202,1,8,1,16,3, , , , , ,2,2,3,1, 
2013,CC2013022600230,1,8,1,18,4, , , , , ,5,1,6,1, 
2013,CC2013022600230,2,20,1,18,3, , , , , ,1, ,9,3, 
2013,CC2013022600251,1,15,1,18,2,3,2,1,1,1,2,1,5,1,1
2013,CC2013022600251,2,19,1,18,3,3,3,1,1,1,5,1,5,1,1
2013,CC2013022600262,1,8,1,17,3, , , , , ,2,2,4,1, 
2013,CC2013022600264,1,8,1,4,3, , , , , ,3,1,4,1, 
2013,CC2013022600264,2,8,1,4,3, , , , , ,3,1,3,1, 
2013,CC2013022600264,3,8,1,4,3, , , , , ,3,2,4,1, 
2013,CC2013022600264,4,15,1,4,3, , , , , ,2,1,4,1, 
2013,CC2013022600408,1,8,1,18,3, , , , , ,5,2,3,1, 
2013,CC2013022600408,2,8,1,5,2, , , , , ,2,1,3,1, 
2013,CC2013022600496,1,8,1,8,3, , , , , ,3,1,6,1, 
2013,CC2013022600496,2,15,1,18,3, , , , , ,2,1,6,1, 
2013,CC2013022600498,1,8,1,17,4,1,1,1,2,5,2,1,8,1,1
2013,CC2013022600511,1,8,1,3,4, , , , , ,3,2,5,1, 
2013,CC2013022600511,2,8,1,4,4, , , , , ,2,2,4,1, 
2013,CC2013022600537,1,8,1,18,3, , , , , ,5,1,5,1, 
2013,CC2013022600537,2,8,1,5,3, , , , , ,2,1,8,1, 
2013,CC2013022600575,1,8,1,12,3, , , , , ,3,2,3,1, 
2013,CC2013022600575,2,8,1,18,3, , , , , ,2,2,4,1, 
2013,CC2013022600633,1,8,1,3,3, , , , , ,3,1,7,1, 
2013,CC2013022600633,2,8,1,4,3, , , , , ,2,1,8,1, 
2013,CC2013022600637,1,18,1,18,3, , , , , ,2,1,7,1, 
2013,CC2013022600682,1,8,1,19,3, , , , , ,5,1,8,1, 
2013,CC2013022600682,2,8,1,5,3, , , , , ,4,2,5,1, 
2013,CC2013022600740,1,8,1,8,4, , , , , ,3,2,5,1, 
2013,CC2013022600740,2,8,1,18,4, , , , , ,2,2,5,1, 
2013,CC2013022600869,1,8,1,4,3, , , , , ,3,1,3,1, 
2013,CC2013022600869,2,8,1,4,3, , , , , ,2,1,8,1, 
2013,CC2013022600871,1,8,1,17,3, , , , , ,5,2,3,1, 
2013,CC2013022601063,1,25,6,9,2, , , , , ,2,1,4,1, 
2013,CC2013022601063,2,8,1,13,3, , , , , ,5,1,6,1, 
2013,CC2013022601070,1,20,1,19,3, , , , , ,1, ,9,1, 
2013,CC2013022601140,1,15,1,19,3, , , , , ,3,1,6,1, 
2013,CC2013022601140,2,8,1,5,3, , , , , ,2,1,8,1, 
2013,CC2013022601157,1,8,1,8,3, , , , , ,3,2,4,1, 
2013,CC2013022601157,2,15,1,18,3, , , , , ,2, ,9,2, 
2013,CC2013022601271,1,8,1,9,3, , , , , ,2,1,4,1, 
2013,CC2013022601271,2,7,1,18,3, , , , , ,4,1,7,1, 
2013,CC2013022700145,1,1,1,9,1,3,6,1,1,1,4,1,8,1,1
2013,CC2013022700162,1,8,1,18,3, , , , , ,2,1,3,1, 
2013,CC2013022700162,2,15,1,10,3, , , , , ,3,1,6,1, 
2013,CC2013022700237,1,8,5,18,3, , , , , ,2,1,6,1, 
2013,CC2013022700262,1,15,1,3,3, , , , , ,3,1,5,1, 
2013,CC2013022700262,2,8,1,18,3, , , , , ,2, ,9,1, 
2013,CC2013022700588,1,8,1,4,3, , , , , ,3, ,9,1, 
2013,CC2013022700588,2,8,1,3,3, , , , , ,3,2,4,1, 
2013,CC2013022700588,3, ,1,3,3, , , , , ,2, ,9,1, 
2013,CC2013022700631,1,8,1,18,3, , , , , ,5,2,6,1, 
2013,CC2013022700631,2,24,1,18,3, , , , , ,1,1,6,1, 
2013,CC2013022700680,1,8,1,15,3, , , , , ,5,2,3,1, 
2013,CC2013022700680,2,17,2,18,3, , , , , ,4,1,6,1, 
2013,CC2013022700681,1,8,1,18,3, , , , , ,3,1,6,1, 
2013,CC2013022700681,2,17,2,18,3, , , , , ,2,1,6,2, 
2013,CC2013022700685,1,8,1,18,3, , , , , ,4,2,7,1, 
2013,CC2013022700685,2,15,1,11,3, , , , , ,5,2,7,1, 
2013,CC2013022700800,1,8,1,9,3, , , , , ,2,1,5,2, 
2013,CC2013022700800,2,25,1,17,3, , , , , ,4,1,6,1, 
2013,CC2013022700858,1,8,1,18,3, , , , , ,2,2,3,1, 
2013,CC2013022700858,2,8,1,3,3, , , , , ,3,2,5,1, 
2013,CC2013022700864,1,8,1,18,3, , , , , ,2,2,5,1, 
2013,CC2013022700959,1,8,1,17,3,1,1,1,2,11,2,2,7,1,1
2013,CC2013022700966,1,8,1,16,3, , , , , ,2,2,8,1, 
2013,CC2013022700977,1,8,1,14,3, , , , , ,4,1,2,1, 
2013,CC2013022700977,2,15,1,18,3, , , , , ,2,1,6,1, 
2013,CC2013022701026,1,8,1,9,3, , , , , ,5,2,3,1, 
2013,CC2013022701026,2,8,1,18,2, , , , , ,2,1,7,1, 
2013,CC2013022701100,1,8,1,3,3, , , , , ,3,1,5,1, 
2013,CC2013022701100,2,8,1,4,3, , , , , ,2,2,3,1, 
2013,CC2013022701107,1,8,1,18,4, , , , , ,5,1,6,1, 
2013,CC2013022701107,2,8,1,18,4, , , , , ,4,2,6,1, 
2013,CC2013022701107,3,8,1,5,8, , , , , ,4,1,7,1, 
2013,CC2013022701115,1,8,1,4,3, , , , , ,3,2,6,1, 
2013,CC2013022701115,2,2,1,4,3, , , , , ,2,1,5,1, 
2013,CC2013022701141,1,8,1,18,3, , , , , ,1,1,8,1, 
2013,CC2013022701217,1,8,1,2,3, , , , , ,3, ,9,1, 
2013,CC2013022701217,2,8,1,18,3, , , , , ,2,1,6,2, 
2013,CC2013022800106,1,2,1,18,4, , , , , ,2,1,3,1, 
2013,CC2013022800106,2,8,1,2,4, , , , , ,5, ,9,1, 
2013,CC2013022800133,1,8,1,18,3, , , , , ,2,1,3,1, 
2013,CC2013022800171,1,8,1,18,3, , , , , ,2,1,4,1, 
2013,CC2013022800171,2,8,1,18,3, , , , , ,1,1,4,1, 
2013,CC2013022800175,1,8,1,18,3, , , , , ,2,1,6,1, 
2013,CC2013022800175,2,8,1,9,2, , , , , ,5,1,3,1, 
2013,CC2013022800201,1,8,1,11,3, , , , , ,3,1,6,1, 
2013,CC2013022800201,2,20,1,4,3, , , , , ,2,1,6,1, 
2013,CC2013022800205,1,15,1,4,3, , , , , ,3,1,5,1, 
2013,CC2013022800205,2,8,1,4,3, , , , , ,2,2,4,1, 
2013,CC2013022800216,1,7,1,18,3, , , , , ,4,1,6,1, 
2013,CC2013022800216,2,8,1,9,1, , , , , ,2,2,7,1, 
2013,CC2013022800216,3,24,1,3,3, , , , , ,1, ,9,3, 
2013,CC2013022800248,1,15,1,18,3, , , , , ,2,1,7,1, 
2013,CC2013022800248,2,8,1,9,2, , , , , ,4,1,6,1, 
2013,CC2013022800276,1,8,1,5,3, , , , , ,2,2,4,1, 
2013,CC2013022800276,2,8,1,3,3, , , , , ,3,1,5,1, 
2013,CC2013022800286,1,8,1,17,3, , , , , ,2,1,6,1, 
2013,CC2013022800306,1,8,1,16,3, , , , , ,4,1,6,1, 
2013,CC2013022800346,1,8,1,18,3,3,2,7,9,1,2,1,3,1,1
2013,CC2013022800349,1,8,1,16,3, , , , , ,2,1,7,1, 
2013,CC2013022800420,1,15,1,18,3, , , , , ,2,1,4,1, 
2013,CC2013022800420,2,15,1,18,3, , , , , ,2,1,6,1, 
2013,CC2013022800433,1,5,1,4,4,2,2,1,1,1,5,1,7,1,1
2013,CC2013022800471,1,15,1,9,1, , , , , ,5,1,4,1, 
2013,CC2013022800471,2,19,1,18,3, , , , , ,5,1,7,1, 
2013,CC2013022800577,1,8,1,3,3, , , , , ,3,2,6,1, 
2013,CC2013022800577,2,8,1,3,3, , , , , ,3,2,6,1, 
2013,CC2013022800577,3,8,1,3,3, , , , , ,2,1,3,1, 
2013,CC2013022800707,1,8,1,16,1, , , , , ,2,2,7,1, 
2013,CC2013022800747,1,5,1,18,3,2,1,1,1,1,2,1,7,1,1
2013,CC2013022800747,2,8,1,9,1,3,1,1,1,1,5,2,5,1,1
2013,CC2013022800774,1,8,1,18,3,4,1,1,1,1,2,1,8,1,1
2013,CC2013022800784,1,8,1,18,3, , , , , ,4,2,4,1, 
2013,CC2013022800784,2,17,2,11,3, , , , , ,5,1,5,1, 
2013,CC2013022800791,1,8,1,14,3, , , , , ,5,1,7,1, 
2013,CC2013022800791,2,25,5,9,1, , , , , ,2,1,3,1, 
2013,CC2013022800844,1,8,1,18,3,4,1,1,1,1,5,2,8,2,1
2013,CC2013022800846,1,8,1,9,1, , , , , ,2,2,7,1, 
2013,CC2013022800944,1,8,1,18,3, , , , , ,2,2,4,1, 
2013,CC2013022800944,2,1,1,18,3, , , , , ,3,1,5,1, 
2013,CC2013022800948,1,8,1,17,3, , , , , ,2,2,3,1, 
2013,CC2013022800952,1,8,1,10,3, , , , , ,3,1,7,1, 
2013,CC2013022800952,2,15,1,18,3, , , , , ,2,1,4,1, 
2013,CC2013022800997,1,8,1,3,3, , , , , ,4,2,4,1, 
2013,CC2013022800997,2,8,1,3,4, , , , , ,4,1,6,1, 
2013,CC2013022801072,1,8,1,17,3, , , , , ,2,2,4,1, 
2013,CC2013022801239,1,8,1,17,3, , , , , ,2,1,6,1, 
2013,CC2013022801347,1,8,1,18,3, , , , , ,4,2,5,1, 
2013,CC2013022801352,1,8,1,10,3, , , , , ,3,1,4,1, 
2013,CC2013022801352,2,8,1,19,3, , , , , ,2,1,5,1, 
2013,CC2013022801386,1,8,1,16,3, , , , , ,2,1,8,1, 
2013,CC2013022801386,2,8,1,18,3, , , , , ,2,1,3,1, 
2013,CC2013030100146,1,8,1,3,3, , , , , ,2,1,5,1, 
2013,CC2013030100146,2,8,1,18,3, , , , , ,2,1,4,1, 
2013,CC2013030100194,1,8,1,17,3, , , , , ,4,1,6,1, 
2013,CC2013030100217,1,8,1,18,3,1,1,1,1,1,4,2,3,1,1
2013,CC2013030100217,2,17,6,18,3,1,1,1,1,1,4,1,5,1,1
2013,CC2013030100218,1,8,1,3,3, , , , , ,3,2,4,1, 
2013,CC2013030100218,2,8,1,3,3, , , , , ,2,1,4,1, 
2013,CC2013030100218,3,17,2,18,3, , , , , ,2,1,6,1, 
2013,CC2013030100223,1,8,1,9,1, , , , , ,5,2,6,1, 
2013,CC2013030100223,2,8,1,10,4, , , , , ,2,1,5,1, 
2013,CC2013030100223,3,17,2,18,3, , , , , ,2,1,4,1, 
2013,CC2013030100223,4,8,1,18,4, , , , , ,2,2,5,1, 
2013,CC2013030100236,1,8,1,15,3, , , , , ,2,2,4,1, 
2013,CC2013030100236,2,8,1,9,1, , , , , ,4,1,6,1, 
2013,CC2013030100238,1,8,1,3,3, , , , , ,2,2,7,3, 
2013,CC2013030100239,1,8,1,17,3, , , , , ,2,2,4,1, 
2013,CC2013030100243,1,8,1,18,3, , , , , ,2,2,5,1, 
2013,CC2013030100243,2,1,1,18,3, , , , , ,2,1,4,1, 
2013,CC2013030100324,1,8,1,18,3, , , , , ,5,2,4,1, 
2013,CC2013030100327,1,8,1,17,3, , , , , ,2,1,4,1, 
2013,CC2013030100327,2,8,1,8,3, , , , , ,4,2,7,1, 
2013,CC2013030100495,1,8,1,1,13, , , , , ,3,2,6,1, 
2013,CC2013030100667,1,8,1,3,3, , , , , ,3,2,5,1, 
2013,CC2013030100667,2,8,1,5,3, , , , , ,2,2,8,1, 
2013,CC2013030100831,1,17,2,18,3, , , , , ,2,1,4,1, 
2013,CC2013030100831,2,8,1,18,3, , , , , ,3,2,6,1, 
2013,CC2013030100849,1,8,1,4,3, , , , , ,2,1,4,1, 
2013,CC2013030100849,2,8,1,3,3, , , , , ,3,2,4,1, 
2013,CC2013030100849,3,8,1,3,3, , , , , ,1,1,8,1, 
2013,CC2013030100849,4,25,6,9,3, , , , , ,1,1,8,3, 
2013,CC2013030100879,1,8,1,18,3, , , , , ,3,1,5,1, 
2013,CC2013030100879,2,8,1,18,3, , , , , ,2,1,7,1, 
2013,CC2013030100923,1,8,1,19,3, , , , , ,2,2,6,1, 
2013,CC2013030100923,2,8,1,9,3, , , , , ,2,2,8,1, 
2013,CC2013030100923,3,8,5,10,3, , , , , ,5,1,8,1, 
2013,CC2013030100928,1,15,1,16,3,1,2,1,8,1,2,1,6,1,1
2013,CC2013030100928,2,15,1,18,3,1,1,1,1,1,2,1,4,1,1
2013,CC2013030100928,3,8,1,2,3,1,1,1,1,1,1,2,4,3,1
2013,CC2013030100928,4,8,1,19,11,1,2,1,2,5,2,1,4,1,1
2013,CC2013030100977,1,8,1,18,3, , , , , ,2,2,3,1, 
2013,CC2013030100977,2,25,5,18,3, , , , , ,4,1,8,1, 
2013,CC2013030101276,1,8,1,5,3, , , , , ,3,1,5,1, 
2013,CC2013030101276,2,8,1,3,3, , , , , ,3,1,4,1, 
2013,CC2013030101276,3,8,1,18,3, , , , , ,2,1,4,1, 
2013,CC2013030101304,1,8,1,18,3, , , , , ,2,2,3,1, 
2013,CC2013030101501,1,8,1,18,3, , , , , ,2,1,4,1, 
2013,CC2013030200046,1,8,1,1,10, , , , , ,3,1,7,2, 
2013,CC2013030200132,1,8,1,13,3, , , , , ,5,1,3,1, 
2013,CC2013030200132,2,17,2,18,3, , , , , ,4,1,5,1, 
2013,CC2013030200217,1,18,1,2,3, , , , , ,3,1,6,1, 
2013,CC2013030200217,2,8,1,18,3, , , , , ,2,1,3,1, 
2013,CC2013030200277,1,8,1,9,3,2,2,1,1,11,5,1,5,1,1
2013,CC2013030200277,2,8,1,18,3,3,3,1,4,1,2,1,4,1,1
2013,CC2013030200329,1,8,1,18,3, , , , , ,5,1,3,1, 
2013,CC2013030200413,1,8,1,18,3,1,1,1,1,1,4,1,3,1,1
2013,CC2013030200413,2,25,5,16,3,1,1,1,2,5,2,1,3,1,1
2013,CC2013030200467,1,8,1,4,4, , , , , ,2,2,3,3, 
2013,CC2013030200467,2,8,1,1,4, , , , , ,3,2,7,1, 
2013,CC2013030200479,1,8,1,4,3,1,1,1,1,1,2,1,8,1,1
2013,CC2013030200479,2,1,1,18,3,1,6,1,1,1,2,1,6,1,1
2013,CC2013030200479,3,1,1,18,3,1,6,1,1,1,2,1,7,1,1
2013,CC2013030200574,1,8,1,6,3, , , , , ,2,1,3,1, 
2013,CC2013030200574,2,8,1,18,3, , , , , ,2,2,4,1, 
2013,CC2013030200693,1,5,1,16,3,1,1,1,1,1,1,1,4,1,1
2013,CC2013030200731,1,8,1,4,3, , , , , ,5,1,7,1, 
2013,CC2013030200731,2,1,1,4,13, , , , , ,2,1,3,1, 
2013,CC2013030200773,1,8,1,13,3, , , , , ,2,1,8,1, 
2013,CC2013030200773,2,1,1,18,3, , , , , ,4,1,4,1, 
2013,CC2013030200787,1,8,1,4,3, , , , , ,3, ,9,1, 
2013,CC2013030200787,2,8,1,18,3, , , , , ,3,2,6,1, 
2013,CC2013030200787,3,8,1,4,3, , , , , ,2,1,6,1, 
2013,CC2013030200802,1,8,1,9,3,2,1,1,1,1,5,1,3,1,1
2013,CC2013030200802,2,8,1,18,3,2,1,1,1,1,2,1,6,1,1
2013,CC2013030200944,1,8,1,3,3, , , , , ,3,1,3,1, 
2013,CC2013030200944,2,8,1,3,3, , , , , ,3,1,6,1, 
2013,CC2013030200944,3,8,1,5,3, , , , , ,2,2,5,1, 
2013,CC2013030200969,1,8,1,3,3,2,2,1,1,1,2,2,4,1,1
2013,CC2013030200969,2,25,5,18,4,2,1,1,1,1,2,1,7,1,1
2013,CC2013030201141,1,8,1,4,3, , , , , ,3,1,4,1, 
2013,CC2013030201141,2,8,1,5,3, , , , , ,2, ,9,1, 
2013,CC2013030201281,1,8,1,18,3, , , , , ,2,2,5,1, 
2013,CC2013030201281,2,8,1,9,1, , , , , ,2,2,6,1, 
2013,CC2013030300131,1,8,1,18,3, , , , , ,4,1,6,1, 
2013,CC2013030300188,1,8,1,18,3, , , , , ,2,2,3,1, 
2013,CC2013030300462,1,8,1,17,3, , , , , ,5,2,5,1, 
2013,CC2013030300521,1,8,1,18,3, , , , , ,2,1,3,1, 
2013,CC2013030300601,1,8,1,16,6, , , , , ,2,1,3,1, 
2013,CC2013030300627,1,8,1,18,3, , , , , ,2,2,6,1, 
2013,CC2013030300627,2,8,1,18,3, , , , , ,2,1,7,1, 
2013,CC2013030300627,3,8,1,3,3, , , , , ,3,2,5,1, 
2013,CC2013030300754,1,8,1,9,2, , , , , ,4,1,5,1, 
2013,CC2013030300754,2,8,1,18,3, , , , , ,2,2,5,1, 
2013,CC2013030301071,1,8,1,4,3, , , , , ,3,2,6,1, 
2013,CC2013030301071,2,8,1,5,3, , , , , ,2,1,3,1, 
2013,CC2013030400129,1,8,1,18,3,1,1,1,2,1,2,2,5,1,1
2013,CC2013030400129,2,8,1,18,3,1,1,1,1,1,2,1,5,1,1
2013,CC2013030400186,1,8,1,17,3, , , , , ,2,2,3,1, 
2013,CC2013030400203,1,8,1,19,3, , , , , ,2,2,7,1, 
2013,CC2013030400203,2,1,1,19,13, , , , , ,2,1,2,1, 
2013,CC2013030400221,1,8,1,18,3, , , , , ,5,2,6,1, 
2013,CC2013030400328,1,8,1,18,2, , , , , ,3,2,4,1, 
2013,CC2013030400328,2,8,1,18,3, , , , , ,2,1,7,1, 
2013,CC2013030400503,1,8,1,18,3, , , , , ,2,2,6,1, 
2013,CC2013030400503,2,8,1,18,3, , , , , ,2,1,5,1, 
2013,CC2013030400540,1,20,1,3,3, , , , , ,1,1,5,1, 
2013,CC2013030400857,1,8,1,5,2, , , , , ,5, ,9,1, 
2013,CC2013030400876,1,8,1,18,3, , , , , ,3,2,4,1, 
2013,CC2013030400876,2,8,1,18,3, , , , , ,3,1,5,1, 
2013,CC2013030400876,3,8,1,18,3, , , , , ,2,2,4,1, 
2013,CC2013030400905,1,8,1,19,2,3,1,1,1,1,4,1,3,1,1
2013,CC2013030400905,2,2,1,18,3,2,1,1,1,1,2,1,3,1,1
2013,CC2013030500155,1,8,1,17,3, , , , , ,4,1,3,1, 
2013,CC2013030500155,2,8,1,16,3, , , , , ,4,2,4,1, 
2013,CC2013030500175,1,8,1,17,3, , , , , ,1,2,3,1, 
2013,CC2013030500179,1,8,1,18,3, , , , , ,5,1,3,1, 
2013,CC2013030500179,2,8,1,5,2, , , , , ,2,2,6,1, 
2013,CC2013030500191,1,8,1,16,3, , , , , ,5,2,5,1, 
2013,CC2013030500222,1,8,1,9,3,2,3,1,1,1,2,1,3,1,1
2013,CC2013030500222,2,8,1,18,3,2,1,1,2,5,1,1,5,1,1
2013,CC2013030500222,3,8,1,18,3,2,1,1,1,1,2,2,5,1,1
2013,CC2013030500225,1,8,1,4,3, , , , , ,3,1,4,1, 
2013,CC2013030500225,2,8,1,4,3, , , , , ,3,1,5,1, 
2013,CC2013030500225,3,20,1,4,3, , , , , ,2,1,5,1, 
2013,CC2013030500225,4,8,1,4,3, , , , , ,1,1,6,1, 
2013,CC2013030500250,1,8,1,7,1, , , , , ,3,1,3,1, 
2013,CC2013030500250,2,8,1,19,4, , , , , ,2,2,5,1, 
2013,CC2013030500297,1,8,1,9,2, , , , , ,2,1,7,1, 
2013,CC2013030500297,2,8,1,18,3, , , , , ,4,2,6,1, 
2013,CC2013030500375,1,8,1,3,3, , , , , ,3,1,5,1, 
2013,CC2013030500375,2,15,1,18,3, , , , , ,2,1,7,1, 
2013,CC2013030500515,1,8,1,17,3, , , , , ,5,2,4,1, 
2013,CC2013030500540,1,17,2,12,3, , , , , ,3,1,5,1, 
2013,CC2013030500540,2,17,1,13,3, , , , , ,2,1,5,1, 
2013,CC2013030500540,3,8,1,13,3, , , , , ,2,2,5,1, 
2013,CC2013030500685,1,20,1,18,3, , , , , ,1,1,6,1, 
2013,CC2013030500685,2, ,1,18,3, , , , , ,1, ,9,3, 
2013,CC2013030500714,1,15,1,13,3, , , , , ,5,1,6,1, 
2013,CC2013030500714,2,25,5,9,1, , , , , ,4,1,3,1, 
2013,CC2013030500736,1,8,1,18,3,4,2,1,2,1,2,1,6,1,1
2013,CC2013030500736,2,8,5,10,3,2,1,1,1,1,3,1,8,1,1
2013,CC2013030500736,3,8,1,18,3,2,1,1,1,1,2,2,3,1,1
2013,CC2013030500895,1,8,1,5,4,1,1,1,1,1,1,1,8,1,1
2013,CC2013030500959,1,8,1,3,3, , , , , ,3,2,5,1, 
2013,CC2013030500959,2,8,1,3,3, , , , , ,2,1,3,1, 
2013,CC2013030501016,1,8,1,18,3,1,1,1,1,1,2,1,3,1,1
2013,CC2013030501143,1,15,1,15,3,1,1,1,8,5,1,1,6,1,1
2013,CC2013030501143,2,25,5,9,1,1,1,1,1,1,1,1,5,1,1
