X,Y,STREETNAME,USRN,X_Coord,Y_Coord,OBJECTID
-6.677764545254525,54.516838994366296,BALLYNAKILLY ROAD,18753,285678,363965,2009
-6.431511235272747,54.158087478479658,BALLYNALACK LANE,18032,302513,324363,2010
-6.423682453308446,54.157841452715104,BALLYNALACK ROAD,18033,303025,324347,2011
-6.408489889850701,54.28632135211253,BALLYNALECK LANE,25669,303695,338669,2012
-7.529435665077814,54.699835647340251,BALLYNALOAN ROAD,2359,230387,383633,2013
-6.37705269696039,55.028303482218497,BALLYNALOOB ROAD,20811,303833,421303,2014
-6.4170349656105,54.080906396041442,BALLYNAMADDA ROAD,22622,303651,315794,2015
-6.191220914300161,54.262546589670038,BALLYNAMAGNA ROAD,25913,317911,336364,2016
-6.688869960972902,54.976627384906188,BALLYNAMEEN AVENUE,21528,284002,415132,2017
-6.68445144748501,54.969419921819771,BALLYNAMEEN ROAD,21527,284300,414335,2018
-6.405957224808282,54.082485185740573,BALLYNAMONA ROAD,22623,304372,315986,2019
-6.37513406939794,54.468281686906451,BALLYNAMONEY HEIGHTS,39617,305400,358971,2020
-6.362284305903655,54.457883821571897,BALLYNAMONEY LANE,23551,306260,357833,2021
-6.379473334928846,54.468546612378489,BALLYNAMONEY PARK,23552,305118,358994,2022
-6.377890324887138,54.469181234494592,BALLYNAMONEY ROAD,23553,305219,359067,2023
-7.210981731406831,54.957727310319143,BALLYNAMORE ROAD,19237,250595,412526,2024
-6.412960989633189,54.715536877589471,BALLYNAMULLAN ROAD,26992,302326,386436,2025
-6.254527533349845,54.314559270287212,BALLYNANNY ROAD,19165,313643,342049,2026
-7.051349871354208,54.443555318472214,BALLYNANY ROAD,17254,261595,355417,2027
-6.622707996837176,54.143122653825628,BALLYNAREA ROAD,19496,290056,322437,2028
-6.636770411639854,54.627847893719704,BALLYNARGAN ROAD,18714,288093,376372,2029
-6.177554412333215,54.417672468633178,BALLYNARIS HILL,2356,318355,353652,2030
-6.171233558384468,54.418807816194445,BALLYNARIS LANE,2355,318762,353789,2031
-6.980247269735306,55.008893565901481,BALLYNARRIG ROAD,2354,265293,418413,2032
-6.514801516127478,55.153288512208391,BALLYNARRY ROAD,19617,294729,435020,2033
-6.530586021765267,54.494826294557889,BALLYNARRY ROAD,25354,295260,361704,2034
-7.077563788256354,54.460926225075795,BALLYNASAGGART ROAD,2352,259869,357328,2035
-6.015686150678881,54.788100561374968,BALLYNASHEE ROAD,2351,327697,395164,2036
-6.034935517753995,54.815933735954523,BALLYNASHEE ROAD,21788,326372,398227,2037
-7.304617658533874,55.016893593206063,BALLYNASILLOE AVENUE,2350,244531,419049,2038
-6.23871066099727,54.26608026973377,BALLYNASKEAGH ROAD,29503,314807,336679,2039
-7.308416384100927,55.017804539662571,BALLYNASLALLOG GARDENS,2349,244287,419148,2040
-7.302514630354156,54.764947252244149,BALLYNASOLLUS ROAD,24838,244945,391003,2041
-6.869583040511507,54.681649935634347,BALLYNASOLUS ROAD,2024,272961,382094,2042
-6.490740443329352,54.827733126388786,BALLYNEASE ROAD,17702,297045,398814,2043
-6.494564982060721,54.844966631998211,BALLYNEASE ROAD,25571,296758,400727,2044
-6.564477096875136,54.704193191636492,BALLYNEILL ROAD,17529,292588,384963,2045
-6.404871354167518,54.476638174877429,BALLYNERY NORTH ROAD,23554,303451,359857,2046
-6.424445165538742,54.477541876092872,BALLYNERY NORTH ROAD,25348,302180,359929,2047
-6.659272643181796,55.109149491119794,BALLYNESS PARK,2347,285614,429920,2048
-6.5254862838026,55.198298741537862,BALLYNESS PARK,2348,293942,440016,2049
-7.28353491028419,54.428185898894405,BALLYNESS ROAD,2345,246549,353528,2050
-6.632646612398021,54.907149825775882,BALLYNIAN LANE,27214,287753,407467,2051
-5.754804024163473,54.530102812711959,BALLYNICHOL ROAD,19071,345395,366957,2052
-6.632370896011381,54.398740479879656,BALLYNICK ROAD,23290,288873,350876,2053
-5.70146258118681,54.647520139480676,BALLYNOE GARDENS,2344,348420,380136,2054
-6.15827124270514,54.744924439236193,BALLYNOE LANE,2343,318652,390108,2055
-6.149443506854868,54.745068510964551,BALLYNOE ROAD,2342,319220,390139,2056
-5.718393695608807,54.284327384072576,BALLYNOE ROAD,2341,348638,339681,2057
-6.757500905713592,54.493670766870679,BALLYNORTHLAND DEMESNE,2340,280560,361292,2058
-6.75199508999005,54.49202387617629,BALLYNORTHLAND PARK,2339,280920,361115,2059
-6.101992234964314,54.845383090038652,BALLYNULTO ROAD,17934,321973,401386,2060
-5.969741063301981,54.694437545839321,BALLYNURE ROAD,2337,330954,384824,2061
-5.989554168662639,54.753267768196203,BALLYNURE ROAD,2338,329489,391335,2062
-5.948868495001839,54.614982630569038,BALLYNURE STREET,2336,332558,376020,2063
-5.949238938059078,54.615312367903741,BALLYNURE WAY,2335,332533,376056,2064
-6.453784138121897,54.434732976064332,BALLYORAN CRESCENT,25353,300383,355122,2065
-6.457728833687445,54.431881454451535,BALLYORAN HEIGHTS,25349,300134,354799,2066
-6.459006974417211,54.431906755497231,BALLYORAN HILL,25352,300051,354800,2067
-5.786892787753761,54.596018074300062,BALLYORAN LANE,20647,343087,374227,2068
-6.458994095286483,54.435123007477067,BALLYORAN MANOR,39968,300044,355158,2069
-6.450256200581863,54.434696739162533,BALLYORAN PARK,25350,300612,355123,2070
-6.459836876805867,54.432788829865636,BALLYORAN TERRACE,25351,299995,354897,2071
-7.360072873262941,54.958639663162288,BALLYORE GROVE,39794,241043,412530,2072
-7.357978431656042,54.957829151334465,BALLYORR DRIVE,24577,241178,412441,2073
-6.018079078773703,54.715336896811195,BALLYPALADY ROAD,19777,327772,387061,2074
-5.536062569297517,54.379181034662039,BALLYPHILIP ROAD,25442,360141,350636,2075
-6.135562632088578,54.570437946817385,BALLYPITMAVE ROAD,2334,320630,370726,2076
-5.775418458408295,54.806411784150043,BALLYPOLLARD ROAD,23823,343086,397666,2077
-6.33925400886942,55.037352084591355,BALLYPORTERY ROAD,20810,306226,422367,2078
-6.256429355140312,54.65217526224,BALLYQUILLAN ROAD,16685,312588,379623,2079
-6.918421837855181,54.94994251233642,BALLYQUIN ROAD,20756,269350,411910,2080
-6.923409082481577,55.010892063514575,BALLYQUIN ROAD,2333,268926,418690,2081
-5.505682406881981,54.349369630620558,BALLYQUINTIN ROAD,25443,362232,347388,2082
-5.70225897639445,54.64933234243874,BALLYQUINTON GARDENS,2332,348362,380336,2083
-5.745347796679732,54.576336658604653,BALLYRAINEY ROAD,2331,345842,372122,2084
-6.568120158287448,55.132798034073225,BALLYRASHANE ROAD,17150,291377,432668,2085
-6.600956464916074,55.139413906749716,BALLYRASHANE ROAD,2330,289268,433362,2086
-6.68788494293357,54.338767163654992,BALLYRATH ROAD,23987,285392,344132,2087
-5.555298910006115,54.573462074045665,BALLYRAWER AVENUE,18149,358140,372213,2088
-6.757258839710204,54.628677636970927,BALLYREAGH BUSINESS,37502,280310,376320,2089
-5.66673249914006,54.591388025389797,BALLYREAGH COURT,2327,350869,373963,2090
-6.676531168823602,55.194228686534828,BALLYREAGH PARK,2326,284333,439370,2091
-5.666424046455768,54.592181790708956,BALLYREAGH PLACE,2325,350886,374052,2092
-5.65922282248919,54.589320028471413,BALLYREAGH ROAD,2324,351362,373749,2093
-7.514626953258361,54.374285161225529,BALLYREAGH ROAD,29507,231592,347400,2094
-6.399060849704733,54.298200035818439,BALLYREAGH ROAD,25670,304279,340005,2095
-6.9990513831377,54.480137308331798,BALLYREAGH ROAD,17253,264930,359536,2096
-6.292361816910344,54.945651331824749,BALLYREAGH ROAD,18606,309473,412232,2097
-6.684072566241809,55.195064888144863,BALLYREAGH ROAD,2323,283851,439454,2098
-5.665957483699704,54.590600315439808,BALLYREAGH WAY,2321,350922,373877,2099
-5.659143963317595,54.645684843998183,BALLYREE DRIVE,2320,351158,380022,2100
-5.66340818441017,54.644006072190471,BALLYREE GARDENS,2319,350889,379826,2101
-5.66299803596453,54.64359380645103,BALLYREE WALK,2318,350917,379781,2102
-5.801389669675443,54.598366982889644,BALLYREGAN AVENUE,20646,342142,374459,2103
-5.799189463314949,54.598416832142831,BALLYREGAN CRESCENT,20645,342284,374469,2104
-5.800074642051049,54.597785990603533,BALLYREGAN DRIVE,20644,342229,374397,2105
-5.799464434347665,54.597909672538954,BALLYREGAN PARK,20643,342268,374412,2106
-5.805302173103941,54.605895792776046,BALLYREGAN ROAD,20642,341863,375289,2107
-7.420993463186768,54.694964092737187,BALLYRENAN ROAD,24750,237383,383143,2108
-5.883744267977598,54.808457873451886,BALLYRICKARD ROAD,2316,336115,397678,2109
-6.578899341458972,54.713661496312632,BALLYRIFF ROAD,2315,291637,385998,2110
-5.742129998050789,54.65767515581755,BALLYROBERT ROAD,19209,345759,381181,2111
-6.006638770741395,54.724241781066212,BALLYROBERT ROAD,2314,328481,388073,2112
-6.201925087996112,54.666076733472195,BALLYROBIN ROAD,16686,316066,381259,2113
-6.126865192787274,54.690500106866686,BALLYROBIN ROAD,26885,320836,384104,2114
-6.163319153031397,54.67696161803255,BALLYROBIN ROAD,24516,318525,382535,2115
-6.547071144463091,55.161475017742305,BALLYROCK ROAD,2409,292653,435888,2116
-5.75013308539677,54.600919956761246,BALLYROGAN PARK,2408,345445,374848,2117
-6.746635304408535,54.986848683814024,BALLYROGAN ROAD,21526,280283,416202,2118
-5.743685622079605,54.597169787231557,BALLYROGAN ROAD,2407,345875,374444,2119
-5.522600221691215,54.597948134684685,BALLYROLLY COTTAGES,24024,360158,375012,2120
-5.806655319308282,54.292381647987476,BALLYROLLY ROAD,2406,342863,340395,2121
-5.918180814114115,54.662025211677744,BALLYRONAN PARK,2405,334385,381314,2122
-6.572683792885088,54.729804295381491,BALLYRONAN ROAD,2404,292001,387803,2123
-5.930482882401223,54.650834186113165,BALLYRONEY HILL,2403,333628,380045,2124
-6.125432321951537,54.287022983794138,BALLYRONEY ROAD,22252,322125,339200,2125
-6.150725064494251,54.252425731205307,BALLYRONEY ROAD,25914,320579,335306,2126
-7.12191779222862,54.878659103625935,BALLYRORY ROAD,18562,256411,403792,2127
-5.511060442286235,54.391428181920887,BALLYRUSLEY ROAD,25444,361717,352056,2128
-5.80187861486021,54.566891376133192,BALLYRUSSELL ROAD,20641,342220,370955,2129
-6.242108408541594,54.123752874631172,BALLYRUSSELL ROAD,27323,314980,320833,2130
-5.80278600839192,54.555775047016063,BALLYRUSSELL ROAD,19072,342200,369716,2131
-6.785438490356807,54.506568170830874,BALLYSAGGART PARK,2402,278725,362696,2132
-5.723410596129457,54.635741727180395,BALLYSALLAGH ROAD,2401,347046,378779,2133
-5.663776634830885,54.313428865960582,BALLYSALLAGH ROAD,2400,352087,343036,2134
-6.126654056563193,54.396695255380294,BALLYSALLAGH ROAD,2399,321721,351404,2135
-6.655384771833488,55.144644073914051,BALLYSALLY ROAD,2398,285786,433876,2136
-6.116592470088295,54.727096635217663,BALLYSAVAGE ROAD,24820,321389,388195,2137
-6.710798285769401,54.366631659356379,BALLYSCANDAL ROAD,2397,283845,347206,2138
-6.497053298978884,54.8203279626509,BALLYSCULLION LANE,17704,296657,397981,2139
-6.454780636396411,54.801200354575236,BALLYSCULLION ROAD,26993,299421,395911,2140
-6.491986858045109,54.813500282374193,BALLYSCULLION ROAD,17705,296999,397228,2141
-6.145579631649004,54.671579093916762,BALLYSCULTY ROAD,24517,319685,381966,2142
-6.161251830138776,54.305149406713916,BALLYSHIEL ROAD,22253,319740,341156,2143
-6.437662338333235,54.318077227961425,BALLYSHIEL ROAD,26808,301717,342161,2144
-5.972690609422697,54.629993537186124,BALLYSILLAN AVENUE,2396,330971,377646,2145
-5.966106082831077,54.629424840789085,BALLYSILLAN CRESCENT,2395,331398,377595,2146
-5.966733818608743,54.630190121193849,BALLYSILLAN DRIVE,2394,331355,377679,2147
-5.968193500585173,54.629801326374704,BALLYSILLAN PARK,2393,331262,377633,2148
-5.964795519125564,54.628378529258484,BALLYSILLAN ROAD,2392,331486,377481,2149
-7.376226479851722,54.855025885005603,BALLYSKEAGH ROAD,16980,240111,400986,2150
-5.999785293108229,54.533245369889997,BALLYSKEAGH ROAD,2391,329528,366828,2151
-5.838781504678417,54.838591208773984,BALLYSNOD ROAD,2390,338902,401120,2152
-5.790999062561696,54.553044396234206,BALLYSTOCKART ROAD,19073,342972,369436,2153
-5.702603772551506,54.297605078963215,BALLYSTREW ROAD,2389,349618,341192,2154
-6.739411762884007,55.105055633920827,BALLYSTRONE ROAD,23740,280508,429369,2155
-5.71254313509371,54.777810456682666,BALLYSTRUDDER GARDENS,22190,347232,394613,2156
-5.711606546472707,54.770999941286099,BALLYSTRUDDER ROAD,22193,347317,393857,2157
-5.73938401294082,54.826618008300251,BALLYTOBER LANE,22191,345330,399989,2158
-6.570418111086246,55.197441425378273,BALLYTOBER ROAD,29511,291083,439861,2159
-5.863315588955299,54.87362625402411,BALLYTOBER ROAD,2387,337207,404971,2160
-5.745943987088639,54.828429259960672,BALLYTOBER ROAD,22192,344902,400177,2161
-5.700387652795431,54.400647904303867,BALLYTRIM ROAD,22893,349388,352664,2162
-6.702431037805108,54.389963723256074,BALLYTRODDAN ROAD,2386,284341,349813,2163
-6.203459764282619,54.616208579856526,BALLYTROMERY AVENUE,40079,316109,375706,2164
-6.199200111466933,54.613458895373313,BALLYTROMERY ROAD,1970,316392,375407,2165
-5.626120838659471,54.324941197826114,BALLYTRUSTAN ROAD,1971,354494,344399,2166
-6.592837760334026,54.399382202984107,BALLYTYRONE ROAD,23288,291439,350998,2167
-7.699818110170813,54.695580939020701,BALLYURE ROAD,1976,219404,383099,2168
-6.047178132338496,54.637507545642968,BALLYUTOAG HILL,24775,326138,378346,2169
-6.074783411610941,54.640393566488179,BALLYUTOAG ROAD,24776,324347,378618,2170
-6.024644624310046,54.638067371633632,BALLYUTOAG ROAD,1972,327591,378449,2171
-6.83070084006106,54.408766319988239,BALLYVADDY ROAD,1973,275974,351760,2172
-5.999497263999404,54.956097216577739,BALLYVADDY ROAD,21699,328204,413892,2173
-5.856962340874148,54.784572982603407,BALLYVALLAGH ROAD,1977,337918,395072,2174
-6.256119486606863,54.354654655257626,BALLYVALLY HEIGHTS,1978,313429,346509,2175
-6.209551355123502,54.146580335289677,BALLYVALLY ROAD,23942,317044,323427,2176
-6.462155203015571,54.283576786119532,BALLYVALLY ROAD,23314,300207,338286,2177
-6.256485812343915,54.579914147248552,BALLYVANNON ROAD,17087,312784,371580,2178
-5.958550911213389,54.105949857756997,BALLYVEAGHBEG ROAD,17494,333574,319350,2179
-5.949382666156477,54.107680887877862,BALLYVEAGHMORE ROAD,17495,334168,319560,2180
-6.325316374511686,55.051220631983838,BALLYVEELY ROAD,18646,307080,423932,2181
-6.60329389964401,55.128615928061151,BALLYVELTON ROAD,2241,289143,432157,2182
-6.131978480277219,55.185888263200262,BALLYVENNAGHT ROAD,17562,319034,439235,2183
-5.840356468512625,54.81755861930084,BALLYVERNSTOWN ROAD,2240,338873,398776,2184
-6.59227801964595,55.150282472815725,BALLYVERSAL ROAD,2239,289797,434583,2185
-5.963399667920108,54.688499928065205,BALLYVESEY COURT,2238,331382,384175,2186
-5.962759325563084,54.689207948123418,BALLYVESEY PARK,2236,331421,384255,2187
-5.962832558527935,54.688984558443828,BALLYVESEY RISE,2235,331417,384230,2188
-6.00181316820473,54.691394891591237,BALLYVESEY ROAD,36055,328896,384426,2189
-5.662236681206258,54.644711278732515,BALLYVESTER GROVE,1987,350962,379907,2190
-5.547335755798327,54.625661162129902,BALLYVESTER ROAD,1986,358452,378040,2191
-5.693276622234125,54.647058923697486,BALLYWALTER GARDENS,1984,348950,380102,2192
-5.511855944798822,54.592174336349821,BALLYWALTER ROAD,24027,360875,374394,2193
-5.532496218042628,54.536426357228862,BALLYWALTER ROAD,21951,359759,368143,2194
-6.064655258898647,54.280958912284447,BALLYWARD ROAD,17639,326101,338632,2195
-6.355260844007297,54.92609854113298,BALLYWATERMOY ROAD,21658,305494,409959,2196
-6.580278383263156,55.163519290877943,BALLYWATT ROAD,1982,290532,436072,2197
-6.099669578708827,54.740408110312721,BALLYWEE ROAD,29513,322439,389706,2198
-6.104920639762459,54.220993631643971,BALLYWEELY ROAD,29514,323658,331887,2199
-6.313122626106111,55.031961678880798,BALLYWEENY ROAD,19179,307911,421807,2200
-5.508101524084278,54.582706770437113,BALLYWHISKIN ROAD,24028,361155,373349,2201
-5.796926764267474,54.784197980987663,BALLYWILLAN ROAD,37179,341781,395150,2202
-6.638397738355041,55.195317958238952,BALLYWILLIN CRESCENT,1981,286759,439538,2203
-6.639674103765883,55.196571872785782,BALLYWILLIN PARK,1980,286675,439676,2204
-6.638667521290291,55.194314863223269,BALLYWILLIN ROAD,2003,286744,439426,2205
-5.811365644637386,54.79030868917269,BALLYWILLIN ROAD,1979,340831,395801,2206
-5.718594266296607,54.416134318060827,BALLYWILLIN ROAD,19276,348150,354349,2207
-5.709314088523638,54.403522356676184,BALLYWILLIN ROAD EAST,22894,348798,352965,2208
-5.929526692001689,54.310944133245599,BALLYWILLWILL ROAD,2001,334803,342219,2209
-6.585862200207711,55.089975319031694,BALLYWINDELLAND ROAD,23736,290342,427878,2210
-5.565672234148253,54.31897329333318,BALLYWOODAN ROAD,1999,358449,343869,2211
-6.807664189620454,55.153361805774665,BALLYWOODOCK CRESCENT,18406,276060,434670,2212
-6.809824470552623,55.151406673535504,BALLYWOODOCK ROAD,18408,275926,434450,2213
-6.758217826361237,55.154907117126477,BALLYWOOLEN ROAD,18409,279209,434897,2214
-6.041319785195376,54.462162498439511,BALLYWORFY ROAD,1998,327060,358841,2215
-5.711369130687134,54.753186680032968,BALMORAL AVENUE,27568,347397,391875,2216
-7.318701844448942,55.020638239922079,BALMORAL AVENUE,1994,243626,419457,2217
-5.650183608496454,54.638520487526051,BALMORAL AVENUE,1996,351763,379244,2218
-5.959462222017393,54.566013830755431,BALMORAL AVENUE,1995,332032,370550,2219
-6.28620484716495,54.865849542407858,BALMORAL AVENUE,1997,310085,403359,2220
-6.32626450840965,54.184568291134234,BALMORAL AVENUE,1993,309318,327468,2221
-5.650336919021147,54.638011287982934,BALMORAL CLOSE,1992,351755,379187,2222
-5.969348283515966,54.567770567765187,BALMORAL COURT,1990,331387,370727,2223
-5.648962116078473,54.636870383778621,BALMORAL COURT,1991,351848,379063,2224
-5.648289433101808,54.63725267942273,BALMORAL CRESCENT,1989,351890,379107,2225
-5.649839497624052,54.636698726876624,BALMORAL DALE,1988,351792,379042,2226
-5.961926072733322,54.567457037841301,BALMORAL DRIVE,2036,331868,370706,2227
-5.648849815052375,54.638278932848365,BALMORAL DRIVE,2037,351850,379220,2228
-6.331344819462048,54.449679767264143,BALMORAL DRIVE,23546,308288,356967,2229
-5.96316836297137,54.567972141176845,BALMORAL GARDENS,2035,331786,370761,2230
-5.962379156474854,54.574490949549826,BALMORAL LINK,2034,331816,371488,2231
-5.958440369939218,54.565421544381586,BALMORAL MEWS,2033,332100,370486,2232
-5.649584990174764,54.637619295758533,BALMORAL PARK,2032,351805,379145,2233
-6.325217115643989,54.183951736177214,BALMORAL PARK,2031,309388,327401,2234
-5.974148825272899,54.565137603790227,BALMORAL PARK,21291,331085,370425,2235
-5.649182159166644,54.637620457987701,BALMORAL ROAD,2030,351831,379146,2236
-5.961191108295198,54.57381502432662,BALMORAL ROAD,2029,331895,371415,2237
-5.65247695357966,54.637971943391634,BALMORAL SQUARE,38741,351617,379178,2238
-6.552643527614217,55.06304807017591,BALNAMORE ROAD,2028,292525,424924,2239
-6.697736393269929,54.335980992382666,BALTARRAN ROAD,2027,284757,343810,2240
-6.750671787116773,55.092173120699734,BALTEAGH LANE,23739,279815,427922,2241
-6.774397434242285,54.302734209566133,BALTEAGH ROAD,27177,279835,340020,2242
-6.396805623893455,54.451716378905481,BALTEAGH ROAD,2026,304037,357095,2243
-5.937109306424525,54.616687567897415,BALTIC AVENUE,2025,333312,376232,2244
-7.38299513367708,54.243321236272784,BALTREAGH ROAD,36589,240274,332889,2245
-6.466884111329927,54.421531203142351,BALTYLUM MEADOWS,39916,299565,353634,2246
-6.459727056167019,54.424216302913962,BALTYLUM PARK,25337,300023,353943,2247
-6.295535726016042,54.876905495261298,BAMBER AVENUE,2023,309456,404575,2248
-6.297333670215068,54.877128369098855,BAMBER PARK,2022,309340,404597,2249
-6.47898640449937,54.954814110213029,BAMFORD PARK,25900,297493,412976,2250
-6.961637312895999,54.890662448439528,BANAGHER ROAD,20754,266679,405269,2251
-6.357575309447278,54.372125045039205,BANBRIDGE ROAD,39075,306788,348295,2252
-6.284312137585527,54.418544894197602,BANBRIDGE ROAD,27308,311423,353575,2253
-6.155483111411447,54.417202515771692,BANBRIDGE ROAD,2010,319789,353637,2254
-6.326575216139339,54.3810072499911,BANBRIDGE ROAD,21582,308779,349331,2255
-6.188524676595564,54.394593779425492,BANBRIDGE ROAD,12212,317709,351065,2256
-6.302242533240216,54.317926937958617,BANBRIDGE ROAD,23244,310529,342348,2257
-6.314239872075179,54.452092701267446,BANBRIDGE ROAD,23547,309391,357262,2258
-6.068114406702985,54.380857279340866,BANBRIDGE ROAD,20013,325571,349744,2259
-6.161317430272737,54.255768550474848,BANBRIDGE ROAD,25908,319879,335660,2260
-6.65669749086767,54.354981915665469,BANBROOK HILL,2009,287386,345975,2261
-5.894877735418005,54.602231091521816,BANBURY STREET,2008,336088,374704,2262
-6.84556066584789,54.783934250376639,BANCRAN ROAD,19938,274323,393505,2263
-6.829432133445839,54.798799987006035,BANCRAN ROAD,20002,275333,395177,2264
-5.944774711937547,54.612352453262396,BANDON COURT,2007,332831,375735,2265
-5.548398480963907,54.646601556535373,BANFF,2006,358302,380368,2266
-5.788598050734858,54.587683928936613,BANFF PARK,20648,343006,373296,2267
-5.78887236967588,54.587760825964153,BANFF WALK,20649,342988,373304,2268
-5.804568430893707,54.65055707754145,BANGOR ROAD,2005,341755,380261,2269
-5.629747478780829,54.673165708495567,BANGOR ROAD,22012,352952,383144,2270
-5.681996223130127,54.609778311306265,BANGOR ROAD,19122,349815,375977,2271
-7.44158790405472,54.252518979807611,BANK BRAE,23224,236446,333881,2272
-5.635746999423209,54.667577185341173,BANK LANE,2021,352586,382509,2273
-6.338255946496274,54.177393705380766,BANK PARADE,2020,308554,326651,2274
-7.319111338801563,54.996486018019091,BANK PLACE,2019,243626,416768,2275
-5.814737736286638,54.842769879547802,BANK ROAD,2018,340432,401633,2276
-6.263768879143564,54.222795018025472,BANK SIDE,2017,313293,331821,2277
-6.671199217315923,54.843390485642402,BANK SQUARE,2016,285415,400322,2278
-5.931697680292566,54.599460769679332,BANK STREET,2015,333718,374325,2279
-6.618930474453402,54.645721302476026,BANKFIELD DRIVE,18713,289206,378384,2280
-5.755422740394949,54.800095265135752,BANKHALL ROAD,23824,344394,397004,2281
-5.808513276965333,54.856206933054025,BANKHEADS LANE,2045,340785,403141,2282
-7.277775422283896,54.581984673775139,BANKMORE ROAD,2044,246747,370652,2283
-5.929656039113307,54.592426507187625,BANKMORE STREET,2042,333873,373546,2284
-7.275576147630753,54.581288787748967,BANKMORE WAY EAST,2041,246890,370576,2285
-6.472108627153259,54.503426840077708,BANN CLOSE,36058,299028,362742,2286
-5.946806756262709,54.610733710548224,BANN COURT,2040,332705,375551,2287
-6.461470765504253,54.750355514713661,BANN CRESCENT,26995,299115,390242,2288
-7.303197983764041,54.990593017274499,BANN DRIVE,2039,244651,416122,2289
-6.145720949832742,54.425274151667267,BANN HILL,2038,320399,354552,2290
-6.187643465024759,54.592756621748855,BANN LANE,21776,317198,373122,2291
-6.552511277054228,55.047199759317152,BANN ROAD,2234,292570,423160,2292
-6.352929662662233,54.30556608785681,BANN ROAD,25671,307263,340894,2293
-5.992554852206669,54.255519190966659,BANN ROAD,2233,330877,335932,2294
-6.514411935164388,54.95972608422106,BANN ROAD,22994,295212,413474,2295
-6.443207167518506,54.416565328379463,BANN STREET,25344,301114,353115,2296
-6.126376646936185,54.198533829662331,BANN VIEW,22130,322325,329350,2297
-7.752613505427047,54.54210724747194,BANNAGH BEG ROAD,32383,216060,366001,2298
-5.900298481861065,54.571488404744613,BANNAGH CORNER,2232,335840,371272,2299
-5.617892545511976,54.357433966008337,BANNAGHAN ROAD,2231,354907,348033,2300
-5.963299616295861,54.278659859661225,BANNANSTOWN ROAD,2230,332709,338562,2301
-6.522433253155476,55.061391469953797,BANNFIELD,37504,294459,424780,2302
-6.112123972088592,54.242895855666227,BANNFIELD ROAD,25909,323123,334312,2303
-6.671095065322487,55.129221693322073,BANNFIELD ROAD,2229,284817,432140,2304
-6.494769694430739,54.505561933881886,BANNFOOT ROAD,19689,297555,362948,2305
-6.463379001518367,54.757791477201813,BANN-SIDE,26996,298974,391067,2306
-6.123468329413887,54.267395880117832,BANNSIDE ROAD,17547,322311,337019,2307
-6.680985173447534,55.138806383659173,BANNVALE,2227,284166,433195,2308
-6.361788060982599,54.371445570141525,BANNVIEW,21584,306516,348213,2309
-6.273227861080408,54.358243073614474,BANNVIEW HEIGHTS,2225,312307,346881,2310
-6.276404262435102,54.336024197031136,BANNVIEW MEWS,36470,312161,344403,2311
-6.521408165109587,55.058630086465541,BANNVIEW PARK,2224,294531,424474,2312
-6.269778733052371,54.337825133285271,BANNVIEW ROAD,2223,312587,344614,2313
-6.480885793369088,54.875484796996872,BANNVIEW TERRACE,25567,297563,404143,2314
-7.344378494411995,55.015533461789062,BANTRY ROAD,2222,241989,418873,2315
-5.958813361840218,54.599714604158777,BANTRY STREET,2221,331965,374302,2316
-5.893687961652512,54.576719618262942,BAPAUME AVENUE,2220,336250,371867,2317
-5.529193895768008,54.356431451718379,BAR HALL ROAD,25445,360676,348120,2318
-5.847004075068714,54.258289850384557,BAR VIEW,20701,340352,336520,2319
-7.597041730451316,54.427716870697814,BARAGH GARDENS,27695,226202,353314,2320
-7.6094999749128,54.425152625286202,BARAGH ROAD,17039,225395,353024,2321
-7.152244781463419,54.912336284090522,BARANAILT PARK,29524,254419,407517,2322
-7.052201934720011,54.973382085272192,BARANAILT ROAD,2219,260743,414395,2323
-6.15317282124539,54.410680108722531,BARBAN COURT,2218,319958,352915,2324
-6.154167070645206,54.409464384617991,BARBAN HEIGHTS,2217,319897,352778,2325
-6.155987747997361,54.409051949552129,BARBAN HILL,2216,319780,352729,2326
-6.15488292290016,54.409987466676334,BARBAN MEWS,36368,319849,352835,2327
-6.033419420355797,54.507237649767127,BARBOUR COURT,2215,327432,363872,2328
-6.00078980924827,54.553460212143463,BARBOUR GARDENS,21010,329399,369076,2329
-6.028954563940577,54.520435710578056,BARBOUR LODGE,32386,327680,365349,2330
-6.016259467864563,54.379198344719178,BARCLAY MANOR,2214,328945,349653,2331
-6.34774884861604,54.171711115512871,BARCROFT PARK,2213,307949,326004,2332
-6.876882240675335,54.606507064131833,BARDAHESSIAGH LANE,24875,272624,373722,2333
-6.878015654852818,54.609185724058548,BARDAHESSIAGH ROAD,24876,272546,374019,2334
-5.840084728788759,54.856152909845783,BARDIC DRIVE,2118,338758,403072,2335
-7.315649357779075,54.984160227216158,BARDS HILL,2117,243861,415398,2336
-6.597532094940953,54.162660962532932,BARKERS ROAD,24616,291658,324644,2337
-6.469920837656944,55.071675590397639,BARKLEY COURT,20397,297789,425997,2338
-6.028286048836288,54.51315597324546,BARLEY HILL,2116,327746,364540,2339
-6.329112734509324,54.168264243791953,BARLEY LANE,2115,309175,325649,2340
-7.622529435264535,54.728197522062004,BARLEYHILL ROAD,2114,224368,386754,2341
-6.043877632452304,54.543302139760968,BARLEYWOOD MILL,2113,326643,367867,2342
-6.762590618343237,55.158077681912346,BARMOUTH ROAD,18407,278924,435245,2343
-5.554793207363086,54.654674292491819,BARN HILL,2112,357858,381252,2344
