a_year,a_ref,a_dcu,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene
2013,CC2013042500447,BELN,2,2,1,THU,25,4,12,6,334725,377491,13,30,1,1,1,1,1,1,1,1,1,1
2013,CC2013042500595,FOYL,2,2,3,THU,25,4,14,7,252026,420996,1,60,2,7,1,1,1,1,1,1,1,1
2013,CC2013042500658,NDOW,3,2,1,THU,25,4,14,56,351133,380279,1,30, , , , , , , , , , 
2013,CC2013042500705,CRAI,3,2,5,THU,25,4,15,30,306882,357011,13,60, , , , , , , , , , 
2013,CC2013042500839,CREA,3,4,1,THU,25,4,17,5,339240,361984,13,60, , , , , , , , , , 
2013,CC2013042500904,BELS,3,2,1,THU,25,4,17,0,334232,374052,13,30, , , , , , , , , , 
2013,CC2013042500928,NEWM,3,2,1,THU,25,4,16,40,313567,319956,13,60, , , , , , , , , , 
2013,CC2013042501022,BELS,3,2,3,THU,25,4,20,15,329829,369400,13,30, , , , , , , , , , 
2013,CC2013042501037,CRAI,2,1,1,WED,24,4,19,50,308691,358036,13,30,12,7,1,2,1,1,2,1,1,2
2013,CC2013042501052,OMAG,3,2,1,THU,25,4,20,0,241754,374044,13,60, , , , , , , , , , 
2013,CC2013042501079,CFER,2,1,3,THU,25,4,20,15,340836,387140,13,40,1,1,1,1,4,1,1,1,1,1
2013,CC2013042600172,LISB,3,2,2,FRI,26,4,7,33,327577,363460,14,70, , , , , , , , , , 
2013,CC2013042600214,FERM,3,1,1,FRI,26,4,8,34,227210,345547,13,60, , , , , , , , , , 
2013,CC2013042600267,ARMA,3,2,1,THU,25,4,19,45,283969,344450,13,60, , , , , , , , , , 
2013,CC2013042600290,ARDS,2,1,1,FRI,26,4,9,45,343971,360246,13,60,10,7,1,1,1,1,1,5,1,1
2013,CC2013042600309,CFER,3,2,3,FRI,26,4,10,7,336480,385769,13,30, , , , , , , , , , 
2013,CC2013042600448,ARDS,3,2,1,FRI,26,4,12,8,349506,374039,13,30, , , , , , , , , , 
2013,CC2013042600498,LIMA,3,2,2,FRI,26,4,12,50,270694,407772,13,60, , , , , , , , , , 
2013,CC2013042600517,BELS,3,2,1,FRI,26,4,13,7,332571,372549,13,30, , , , , , , , , , 
2013,CC2013042600577,BELS,3,1,1,FRI,26,4,13,30,333992,374377,13,30, , , , , , , , , , 
2013,CC2013042600586,ARDS,3,3,3,FRI,26,4,13,44,348326,370348,11,70, , , , , , , , , , 
2013,CC2013042600591,BELS,3,2,1,FRI,26,4,13,51,331393,371337,13,30, , , , , , , , , , 
2013,CC2013042600628,NABB,3,2,1,FRI,26,4,14,10,334646,382557,13,30, , , , , , , , , , 
2013,CC2013042600666,BELN,3,2,2,FRI,26,4,14,30,334095,375564,13,30, , , , , , , , , , 
2013,CC2013042600683,DOWN,3,2,1,FRI,26,4,14,20,349104,343045,13,30, , , , , , , , , , 
2013,CC2013042600730,BMON,3,2,1,FRI,26,4,15,25,304277,415472,13,60, , , , , , , , , , 
2013,CC2013042600810,NABB,3,2,2,FRI,26,4,16,8,334260,380598,2,30, , , , , , , , , , 
2013,CC2013042600893,ARDS,3,2,2,FRI,26,4,17,8,343063,361891,13,60, , , , , , , , , , 
2013,CC2013042600932,BELS,3,2,1,FRI,26,4,17,30,334036,374402,13,30, , , , , , , , , , 
2013,CC2013042600933,LISB,3,3,2,FRI,26,4,17,31,325928,362383,14,70, , , , , , , , , , 
2013,CC2013042600952,BELW,3,2,1,FRI,26,4,17,44,328939,370869,13,30, , , , , , , , , , 
2013,CC2013042600965,FOYL,3,2,1,FRI,26,4,17,56,242226,417776,13,40, , , , , , , , , , 
2013,CC2013042600969,BELS,2,1,1,FRI,26,4,17,58,334204,373775,13,30,1,1,1,12,2,1,2,1,1,1
2013,CC2013042600996,LARN,3,2,3,FRI,26,4,18,15,340104,403022,13,30, , , , , , , , , , 
2013,CC2013042601094,NDOW,3,1,1,FRI,26,4,19,36,339863,379240,13,30, , , , , , , , , , 
2013,CC2013042601177,COLE,2,2,3,FRI,26,4,20,52,290931,436237,13,60,12,7,1,1,7,1,1,1,1,1
2013,CC2013042601281,NABB,3,2,1,FRI,26,4,22,0,332374,381598,13,30, , , , , , , , , , 
2013,CC2013042601350,NDOW,3,2,1,FRI,26,4,23,5,347164,380000,11,60, , , , , , , , , , 
2013,CC2013042700331,FOYL,3,2,1,SAT,27,4,9,10,242260,417682,13,30, , , , , , , , , , 
2013,CC2013042700383,OMAG,3,2,3,SAT,27,4,10,5,244621,372462,14,30, , , , , , , , , , 
2013,CC2013042700481,ANTR,3,1,1,SAT,27,4,11,45,313062,381749,13,60, , , , , , , , , , 
2013,CC2013042700669,FERM,3,2,1,SAT,27,4,13,20,241881,326105,13,30, , , , , , , , , , 
2013,CC2013042700732,NEWM,2,2,2,SAT,27,4,15,23,295378,317960,13,60,1,1,1,1,1,1,1,1,1,1
2013,CC2013042700866,CRAI,3,2,3,SAT,27,4,17,7,310203,355838,13,30, , , , , , , , , , 
2013,CC2013042700928,CFER,3,2,1,SAT,27,4,18,0,341031,387233,13,30, , , , , , , , , , 
2013,CC2013042800043,CREA,3,1,1,SUN,28,4,0,30,340995,366954,13,40, , , , , , , , , , 
2013,CC2013042800318,BELN,3,2,2,SUN,28,4,3,30,333538,374890,13,30, , , , , , , , , , 
2013,CC2013042800586,LISB,3,2,2,SUN,28,4,11,50,316539,363026,13,60, , , , , , , , , , 
2013,CC2013042800636,CRAI,3,2,3,SUN,28,4,13,8,306352,357506,13,30, , , , , , , , , , 
2013,CC2013042800691,BMEN,3,2,2,SUN,28,4,11,5,314716,406348,13,30, , , , , , , , , , 
2013,CC2013042800768,OMAG,2,1,2,SUN,28,4,15,10,245373,371591,13,30,1,1,1,1,1,2,2,1,1,1
2013,CC2013042800846,NABB,3,3,1,SUN,28,4,16,5,328774,391189,2,30, , , , , , , , , , 
2013,CC2013042800878,DOWN,3,1,1,TUE,23,4,20,45,334703,353642,13,60, , , , , , , , , , 
2013,CC2013042800885,NEWM,2,2,1,SUN,28,4,17,20,296686,319228,13,60,1,1,1,1,1,1,2,1,1,1
2013,CC2013042800910,FERM,3,2,1,SUN,28,4,17,49,224821,332309,13,60, , , , , , , , , , 
2013,CC2013042800925,LISB,3,2,1,SUN,28,4,18,5,326506,363899,13,40, , , , , , , , , , 
2013,CC2013042801104,STRB,3,2,4,SUN,28,4,21,10,228595,385294,13,60, , , , , , , , , , 
2013,CC2013042801248,LISB,3,2,1,SUN,28,4,23,35,325870,363818,13,30, , , , , , , , , , 
2013,CC2013042900033,NEWM,3,1,1,MON,29,4,0,41,304790,321964,13,60, , , , , , , , , , 
2013,CC2013042900151,LISB,3,1,1,MON,29,4,5,15,316119,366026,13,60, , , , , , , , , , 
2013,CC2013042900201,BELS,3,2,1,MON,29,4,8,15,334397,372538,13,30, , , , , , , , , , 
2013,CC2013042900217,FERM,1,1,1,MON,29,4,8,50,241149,330550,13,60,10,7,1,1,1,1,1,1,1,1
2013,CC2013042900546,CFER,3,2,2,MON,29,4,13,45,338204,385164,13,30, , , , , , , , , , 
2013,CC2013042900690,BELS,2,2,1,SAT,20,4,9,45,334141,373408,13,30,12,7,1,1,2,10,1,1,1,1
2013,CC2013042900715,BMON,3,3,5,MON,29,4,15,46,291757,426621,13,60, , , , , , , , , , 
2013,CC2013042900772,BELS,3,2,1,SUN,28,4,19,30,333534,373976,13,30, , , , , , , , , , 
2013,CC2013042900801,BANB,3,2,1,MON,29,4,16,40,318570,353626,13,60, , , , , , , , , , 
2013,CC2013042900907,LISB,3,2,1,MON,29,4,17,20,326559,364133,2,30, , , , , , , , , , 
2013,CC2013042900929,DAST,3,2,1,MON,29,4,17,40,279877,362369,13,30, , , , , , , , , , 
2013,CC2013042900935,BMEN,3,2,1,MON,22,4,13,0,310940,403208,13,30, , , , , , , , , , 
2013,CC2013042900947,DAST,3,2,1,MON,29,4,18,20,270788,362761,13,60, , , , , , , , , , 
2013,CC2013042900979,DOWN,3,2,1,MON,29,4,10,35,336670,352554,13,30, , , , , , , , , , 
2013,CC2013042900991,NEWM,3,2,1,MON,29,4,14,45,308269,325705,13,30, , , , , , , , , , 
2013,CC2013043000130,BANB,3,1,1,TUE,30,4,7,10,306025,349330,13,60, , , , , , , , , , 
2013,CC2013043000149,BELS,3,2,3,TUE,30,4,8,15,334123,374699,13,30, , , , , , , , , , 
2013,CC2013043000195,OMAG,3,2,1,TUE,30,4,9,7,246911,368439,13,60, , , , , , , , , , 
2013,CC2013043000274,NABB,3,2,1,TUE,30,4,10,10,332356,381618,13,30, , , , , , , , , , 
2013,CC2013043000344,BELE,3,2,2,TUE,30,4,11,9,334762,374403,13,30, , , , , , , , , , 
2013,CC2013043000391,LARN,3,2,2,TUE,30,4,11,50,339642,402508,13,30, , , , , , , , , , 
2013,CC2013043000437,FOYL,3,2,2,TUE,30,4,12,25,245026,415926,13,30, , , , , , , , , , 
2013,CC2013043000477,BELE,3,2,1,TUE,30,4,13,4,337201,374661,13,30, , , , , , , , , , 
2013,CC2013043000608,BMEN,3,2,1,TUE,30,4,14,30,310949,400747,11,60, , , , , , , , , , 
2013,CC2013043000662,BELN,3,2,2,TUE,30,4,15,40,331043,375394,13,30, , , , , , , , , , 
2013,CC2013043000809,ARMA,3,2,1,TUE,30,4,17,30,286800,344889,13,30, , , , , , , , , , 
2013,CC2013043000863,ANTR,3,2,1,TUE,30,4,18,5,324666,386458,13,50, , , , , , , , , , 
2013,CC2013043000874,BELN,3,2,1,TUE,30,4,17,0,334146,375959,13,30, , , , , , , , , , 
2013,CC2013050100261,LISB,3,2,1,WED,1,5,10,13,332762,366951,13,60, , , , , , , , , , 
2013,CC2013050100298,NABB,3,2,1,WED,1,5,10,44,335436,382304,13,40, , , , , , , , , , 
2013,CC2013050100493,ARMA,3,2,3,WED,1,5,13,29,287198,334440,13,60, , , , , , , , , , 
2013,CC2013050100539,CREA,3,2,1,WED,1,5,14,16,341464,374052,13,30, , , , , , , , , , 
2013,CC2013050100569,COLE,3,1,2,WED,1,5,14,30,281497,438036,13,30, , , , , , , , , , 
2013,CC2013050100837,LISB,3,3,1,WED,1,5,17,38,325678,362238,14,70, , , , , , , , , , 
2013,CC2013050100869,FOYL,3,2,3,WED,1,5,17,55,245120,422146,13,60, , , , , , , , , , 
2013,CC2013050100925,BELE,3,1,1,WED,1,5,15,30,338320,376195,13,30, , , , , , , , , , 
2013,CC2013050101000,ARMA,3,1,1,WED,1,5,19,50,287619,345720,13,30, , , , , , , , , , 
2013,CC2013050101094,CRAI,3,2,1,MON,22,4,11,53,312934,357973,13,30, , , , , , , , , , 
2013,CC2013050200271,NEWM,3,3,1,THU,2,5,9,40,308330,325781,13,30, , , , , , , , , , 
2013,CC2013050200279,FOYL,3,6,6,THU,2,5,9,49,245238,419283,13,50, , , , , , , , , , 
2013,CC2013050200332,COOK,3,3,1,THU,2,5,10,30,281022,378631,13,30, , , , , , , , , , 
2013,CC2013050200353,NDOW,3,2,1,THU,2,5,10,50,342483,380666,13,50, , , , , , , , , , 
2013,CC2013050200413,COLE,3,1,1,THU,2,5,11,39,286353,430327,13,30, , , , , , , , , , 
2013,CC2013050200511,BELE,3,2,1,THU,2,5,13,0,335444,374404,13,30, , , , , , , , , , 
2013,CC2013050200690,LISB,3,2,1,THU,2,5,15,0,324022,363664,13,30, , , , , , , , , , 
2013,CC2013050200782,NEWM,3,2,2,THU,2,5,16,15,307756,325103,13,60, , , , , , , , , , 
2013,CC2013050200834,BELN,3,1,1,THU,2,5,16,30,330729,376764,13,30, , , , , , , , , , 
2013,CC2013050200897,LISB,3,2,1,THU,2,5,17,25,325717,365383,13,30, , , , , , , , , , 
2013,CC2013050200919,BELW,3,2,1,THU,2,5,17,41,331289,373053,13,30, , , , , , , , , , 
2013,CC2013050201187,BMEN,2,1,1,THU,2,5,21,29,322742,399720,13,60,1,1,1,1,6,1,2,1,1,1
2013,CC2013050300092,BELS,3,2,1,FRI,3,5,2,20,334293,372896,13,30, , , , , , , , , , 
2013,CC2013050300197,COLE,3,1,1,FRI,3,5,8,3,289856,422919,13,60, , , , , , , , , , 
2013,CC2013050300201,COOK,3,1,1,FRI,3,5,8,12,285955,382233,13,60, , , , , , , , , , 
2013,CC2013050300312,ARDS,3,1,1,FRI,3,5,10,1,347771,376977,13,60, , , , , , , , , , 
2013,CC2013050300433,LIMA,3,1,1,FRI,3,5,11,42,254554,420847,13,60, , , , , , , , , , 
2013,CC2013050300473,ARDS,3,2,1,FRI,3,5,12,15,349155,373891,13,30, , , , , , , , , , 
2013,CC2013050300497,BELE,3,2,1,FRI,3,5,12,42,340658,373927,13,30, , , , , , , , , , 
2013,CC2013050300544,LARN,3,1,2,FRI,3,5,13,12,339069,405544,13,30, , , , , , , , , , 
2013,CC2013050300567,LISB,2,2,3,FRI,3,5,13,30,335701,360588,13,60,12,7,1,1,1,1,1,1,1,1
2013,CC2013050300590,BELW,3,2,1,THU,2,5,18,40,330759,372540,13,30, , , , , , , , , , 
2013,CC2013050300663,ARMA,3,1,1,FRI,3,5,14,36,296799,342727,13,60, , , , , , , , , , 
2013,CC2013050300692,FOYL,3,2,1,FRI,3,5,14,22,243155,418144,13,30, , , , , , , , , , 
2013,CC2013050300741,LISB,3,2,1,FRI,3,5,14,30,318610,362695,13,60, , , , , , , , , , 
2013,CC2013050300830,CRAI,3,2,1,FRI,3,5,16,15,307571,358333,13,30, , , , , , , , , , 
2013,CC2013050300864,BELE,3,2,2,FRI,3,5,16,35,334890,374530,14,30, , , , , , , , , , 
2013,CC2013050300973,FOYL,3,2,1,FRI,3,5,17,52,252614,420242,13,30, , , , , , , , , , 
2013,CC2013050301386,STRB,1,2,1,FRI,3,5,23,5,241324,384876,13,60,1,1,1,1,6,1,1,1,1,1
2013,CC2013050301442,LARN,1,3,8,FRI,3,5,23,48,336587,400258,11,60,12,7,1,1,4,1,2,1,1,1
2013,CC2013050400289,CREA,3,2,2,SAT,4,5,8,49,341470,373876,13,30, , , , , , , , , , 
2013,CC2013050400293,COLE,3,2,1,SAT,4,5,8,50,285673,431636,13,50, , , , , , , , , , 
2013,CC2013050400350,DOWN,2,3,3,SAT,4,5,10,4,344369,341564,13,60,1,1,1,1,3,1,2,5,1,1
2013,CC2013050400351,BELN,3,2,4,SAT,4,5,10,0,333206,376951,13,30, , , , , , , , , , 
2013,CC2013050400396,NDOW,3,2,1,SAT,4,5,8,45,349298,381592,1,30, , , , , , , , , , 
2013,CC2013050400468,NABB,1,1,1,SAT,4,5,10,0,335757,383148,13,30,1,1,1,1,1,1,1,1,1,1
2013,CC2013050400503,STRB,2,1,1,SAT,4,5,12,25,226271,384497,13,30,6,7,1,12,1,1,1,1,1,1
2013,CC2013050400548,COOK,3,2,1,SAT,4,5,11,0,288695,379051,13,60, , , , , , , , , , 
2013,CC2013050400556,NABB,3,2,1,SAT,4,5,13,20,334280,383507,13,30, , , , , , , , , , 
2013,CC2013050400597,LISB,3,2,2,SAT,4,5,13,50,325311,364137,13,30, , , , , , , , , , 
2013,CC2013050400628,NDOW,3,2,2,SAT,4,5,14,10,341743,380252,13,50, , , , , , , , , , 
2013,CC2013050400688,ARMA,3,2,3,SAT,4,5,15,21,294115,349001,13,60, , , , , , , , , , 
2013,CC2013050400712,CRAI,2,2,1,SAT,4,5,15,30,306038,360811,13,60,12,7,1,1,1,1,1,1,1,1
2013,CC2013050400764,DOWN,2,1,1,SAT,4,5,16,15,346030,352249,13,30,1,1,1,1,2,4,1,1,1,1
2013,CC2013050400788,LIMA,3,2,3,SAT,4,5,16,40,259704,409433,13,60, , , , , , , , , , 
2013,CC2013050400846,COLE,1,4,5,SAT,4,5,17,25,289836,439265,13,60,1,1,1,1,2,1,1,1,1,1
2013,CC2013050400885,BELW,3,1,1,SAT,4,5,17,55,331496,373626,13,30, , , , , , , , , , 
2013,CC2013050401029,BELW,2,1,1,SAT,4,5,19,50,330497,373577,13,30,1,1,1,1,1,1,1,1,1,1
2013,CC2013050401155,LISB,3,1,1,SAT,4,5,21,34,326001,364733,1,30, , , , , , , , , , 
2013,CC2013050401215,CFER,2,2,1,SAT,4,5,22,10,341299,389174,1,30,3,7,1,1,4,1,1,1,1,1
2013,CC2013050401277,BANB,3,1,2,SAT,4,5,22,55,309213,343438,13,60, , , , , , , , , , 
2013,CC2013050500008,BMEN,2,1,1,SUN,5,5,0,2,315119,396819,13,30,12,7,1,1,4,1,1,1,1,1
2013,CC2013050500669,BELN,3,2,1,SUN,5,5,12,30,333663,375004,13,30, , , , , , , , , , 
2013,CC2013050500754,BELN,3,2,1,WED,1,5,14,20,332669,375884,13,30, , , , , , , , , , 
2013,CC2013050500769,DOWN,3,1,1,SUN,5,5,14,35,326956,332987,13,60, , , , , , , , , , 
2013,CC2013050501046,MFEL,3,2,1,SUN,5,5,18,45,291465,388189,13,60, , , , , , , , , , 
2013,CC2013050501078,NEWM,3,2,1,SUN,5,5,19,17,307032,317473,13,30, , , , , , , , , , 
2013,CC2013050501152,CRAI,2,2,1,SAT,4,5,21,0,308414,360063,13,30,1,1,1,1,3,1,1,1,1,2
2013,CC2013050600254,FOYL,3,1,1,MON,6,5,5,30,241730,418591,13,30, , , , , , , , , , 
2013,CC2013050600289,BELE,3,1,1,MON,6,5,7,29,335109,374530,13,30, , , , , , , , , , 
2013,CC2013050600402,NDOW,3,2,2,MON,6,5,10,58,353834,383411,13,30, , , , , , , , , , 
2013,CC2013050600465,NEWM,3,1,10,MON,6,5,15,7,337394,320159,13,30, , , , , , , , , , 
2013,CC2013050600503,ARDS,2,1,1,MON,6,5,12,8,366080,360747,13,30,6,7,1,1,1,10,1,1,1,2
2013,CC2013050600564,BELW,3,2,2,MON,6,5,13,49,330175,373717,13,30, , , , , , , , , , 
2013,CC2013050600650,DAST,3,2,2,MON,6,5,15,0,281373,368060,13,30, , , , , , , , , , 
2013,CC2013050600738,NABB,3,2,1,MON,6,5,16,33,335249,381578,11,40, , , , , , , , , , 
2013,CC2013050600860,NABB,3,2,1,MON,6,5,18,9,328547,392314,13,30, , , , , , , , , , 
2013,CC2013050600881,CRAI,2,2,1,SAT,4,5,12,30,304587,359033,13,30,1,1,1,1,1,1,1,1,1,2
2013,CC2013050600971,BELN,3,2,1,SAT,4,5,17,45,332173,374832,13,30, , , , , , , , , , 
2013,CC2013050601087,NABB,3,2,3,MON,6,5,21,32,336566,383601,13,40, , , , , , , , , , 
2013,CC2013050601112,BELS,3,2,1,MON,6,5,21,32,333966,372697,13,30, , , , , , , , , , 
2013,CC2013050700174,OMAG,2,2,2,TUE,7,5,7,30,262076,375076,13,60,6,7,1,1,2,1,1,1,1,1
2013,CC2013050700221,BANB,3,2,1,TUE,7,5,8,50,312944,345690,13,30, , , , , , , , , , 
2013,CC2013050700227,BELN,3,2,1,TUE,7,5,9,1,333323,374909,11,50, , , , , , , , , , 
2013,CC2013050700302,CREA,3,1,1,TUE,7,5,9,45,335308,369840,13,30, , , , , , , , , , 
2013,CC2013050700334,OMAG,3,2,1,TUE,7,5,10,22,244670,372298,13,30, , , , , , , , , , 
2013,CC2013050700517,BMEN,2,1,1,TUE,7,5,12,40,307970,406761,13,60,1,1,1,1,2,1,2,1,1,1
2013,CC2013050700532,ARDS,3,1,1,TUE,7,5,13,0,344658,375999,13,60, , , , , , , , , , 
2013,CC2013050700650,CRAI,3,2,1,TUE,7,5,14,23,301097,353373,13,30, , , , , , , , , , 
2013,CC2013050700677,BMON,3,2,1,TUE,7,5,14,40,296930,425296,14,60, , , , , , , , , , 
2013,CC2013050700696,CFER,3,2,2,TUE,7,5,14,15,345409,390759,13,30, , , , , , , , , , 
2013,CC2013050700721,BELW,3,1,1,MON,6,5,21,0,329994,373531,13,30, , , , , , , , , , 
2013,CC2013050700773,BELW,3,4,1,TUE,7,5,15,53,332163,373279,14,50, , , , , , , , , , 
2013,CC2013050700818,CRAI,3,2,1,TUE,7,5,15,25,300331,352377,13,30, , , , , , , , , , 
2013,CC2013050700855,LARN,3,2,2,TUE,7,5,15,57,341029,399495,13,60, , , , , , , , , , 
2013,CC2013050700867,ARDS,3,2,4,TUE,7,5,16,40,362882,368875,13,30, , , , , , , , , , 
2013,CC2013050700888,CFER,3,2,1,TUE,7,5,16,59,340445,387818,13,30, , , , , , , , , , 
2013,CC2013050701080,CREA,3,2,1,TUE,7,5,18,15,335204,370546,13,30, , , , , , , , , , 
2013,CC2013050701111,OMAG,2,2,1,TUE,7,5,19,24,246236,373633,13,30,12,7,1,1,1,1,1,1,1,1
2013,CC2013050701202,BELE,3,2,1,TUE,7,5,20,25,335519,373593,13,30, , , , , , , , , , 
2013,CC2013050701214,CFER,2,2,2,TUE,7,5,20,37,342580,388284,13,30,12,7,1,1,1,1,1,1,1,1
2013,CC2013050701397,NEWM,3,2,4,TUE,7,5,22,55,332353,315681,13,30, , , , , , , , , , 
2013,CC2013050800283,MOYL,3,1,1,WED,8,5,10,2,323267,424419,13,60, , , , , , , , , , 
2013,CC2013050800292,OMAG,3,2,1,WED,8,5,10,10,261667,381352,13,60, , , , , , , , , , 
2013,CC2013050800319,COLE,3,2,1,TUE,7,5,16,0,285261,432654,2,30, , , , , , , , , , 
2013,CC2013050800473,NDOW,3,3,1,WED,8,5,12,50,350778,381987,13,30, , , , , , , , , , 
2013,CC2013050800485,STRB,3,2,1,WED,8,5,13,3,238492,406396,13,60, , , , , , , , , , 
2013,CC2013050800510,BANB,2,2,2,WED,8,5,13,15,308306,344759,13,60,1,1,1,1,2,2,2,1,1,1
2013,CC2013050800611,BELN,3,2,1,WED,8,5,14,45,334537,375627,1,30, , , , , , , , , , 
2013,CC2013050800688,LISB,3,2,1,TUE,7,5,18,30,321984,362897,13,60, , , , , , , , , , 
2013,CC2013050800701,CRAI,3,2,3,WED,8,5,16,10,299436,351752,13,50, , , , , , , , , , 
2013,CC2013050800704,BELN,3,1,1,WED,8,5,15,15,331749,377798,13,30, , , , , , , , , , 
2013,CC2013050800709,DAST,3,2,1,WED,8,5,15,35,286242,363104,13,60, , , , , , , , , , 
2013,CC2013050800839,LISB,2,2,1,WED,8,5,17,20,315621,372565,13,60,12,7,1,1,1,1,1,1,1,1
2013,CC2013050800923,COOK,2,1,1,WED,8,5,18,30,285636,369633,13,60,1,1,1,1,2,1,1,1,1,1
2013,CC2013050801054,NDOW,3,2,1,WED,8,5,9,0,353175,381321,13,30, , , , , , , , , , 
2013,CC2013050801063,COLE,3,2,1,TUE,7,5,14,0,284409,432451,13,30, , , , , , , , , , 
2013,CC2013050801104,LISB,2,2,1,WED,8,5,20,30,327220,364943,13,30,2,7,1,1,1,1,1,1,1,2
2013,CC2013050900253,LISB,3,2,1,THU,9,5,9,37,315953,361431,14,70, , , , , , , , , , 
2013,CC2013050900352,COLE,3,2,1,THU,9,5,10,57,285407,432042,2,30, , , , , , , , , , 
2013,CC2013050900364,OMAG,3,1,1,THU,9,5,11,5,247761,381495,13,60, , , , , , , , , , 
2013,CC2013050900396,BELS,3,2,1,THU,9,5,11,15,334110,375242,13,30, , , , , , , , , , 
2013,CC2013050900409,NABB,3,2,1,THU,9,5,11,40,331980,382879,13,30, , , , , , , , , , 
2013,CC2013050900455,NABB,3,2,3,THU,9,5,12,10,332927,382260,13,50, , , , , , , , , , 
2013,CC2013050900460,OMAG,2,3,1,THU,9,5,12,20,248604,373512,13,60,10,7,1,1,3,2,2,1,1,1
2013,CC2013050900486,ANTR,3,2,2,THU,9,5,12,30,314533,382751,13,30, , , , , , , , , , 
2013,CC2013050900509,LARN,2,2,2,THU,9,5,13,5,341653,394513,13,60,1,1,1,1,2,2,2,1,1,1
2013,CC2013050900630,ANTR,3,1,1,THU,9,5,14,49,328419,378725,13,30, , , , , , , , , , 
2013,CC2013050900678,DOWN,3,2,1,THU,9,5,15,26,348298,343906,13,30, , , , , , , , , , 
2013,CC2013050900698,ARMA,3,2,1,THU,9,5,15,30,294303,344494,13,30, , , , , , , , , , 
2013,CC2013050900772,BELW,3,2,1,THU,9,5,16,28,329870,370302,12,70, , , , , , , , , , 
2013,CC2013050900812,DOWN,3,3,3,THU,9,5,16,45,351463,351691,13,60, , , , , , , , , , 
2013,CC2013050900927,CFER,2,3,3,THU,9,5,18,29,340899,389641,13,40,8,7,1,9,1,1,2,1,1,1
2013,CC2013050901003,BELW,3,2,1,THU,9,5,18,20,332014,373603,13,30, , , , , , , , , , 
2013,CC2013050901118,ARDS,3,2,2,THU,9,5,19,50,349518,374112,13,30, , , , , , , , , , 
2013,CC2013050901183,BELS,3,2,1,THU,9,5,21,41,334236,373982,2,30, , , , , , , , , , 
2013,CC2013051000180,LISB,3,2,1,FRI,10,5,7,30,327275,353086,13,60, , , , , , , , , , 
2013,CC2013051000185,BELE,3,3,1,FRI,10,5,7,30,335880,373504,13,30, , , , , , , , , , 
2013,CC2013051000243,ARDS,3,2,1,FRI,10,5,9,30,350101,373094,13,40, , , , , , , , , , 
2013,CC2013051000279,OMAG,3,2,2,FRI,10,5,8,50,246665,372406,13,30, , , , , , , , , , 
2013,CC2013051000389,BELE,3,2,1,THU,9,5,17,0,338746,373934,13,30, , , , , , , , , , 
2013,CC2013051000450,LISB,3,2,2,FRI,10,5,12,15,327427,364042,13,30, , , , , , , , , , 
2013,CC2013051000462,OMAG,3,2,2,FRI,10,5,12,25,240426,373904,13,60, , , , , , , , , , 
2013,CC2013051000524,DOWN,3,2,1,FRI,10,5,13,22,340969,358609,13,30, , , , , , , , , , 
2013,CC2013051000600,BELW,3,2,1,FRI,10,5,13,15,329395,371229,13,30, , , , , , , , , , 
2013,CC2013051000658,BELN,3,2,1,FRI,10,5,15,0,332631,375851,13,30, , , , , , , , , , 
2013,CC2013051000671,OMAG,3,2,1,FRI,10,5,15,26,243271,371053,13,60, , , , , , , , , , 
2013,CC2013051000673,FOYL,3,2,1,FRI,10,5,15,20,243306,417281,13,30, , , , , , , , , , 
2013,CC2013051000683,ANTR,3,2,1,FRI,10,5,14,15,314991,387148,13,30, , , , , , , , , , 
2013,CC2013051000691,BELN,3,2,1,FRI,10,5,15,42,332630,375849,13,30, , , , , , , , , , 
2013,CC2013051000718,NEWM,3,2,1,THU,9,5,2,15,309469,334650,11,60, , , , , , , , , , 
2013,CC2013051000724,BMEN,3,2,1,FRI,10,5,16,5,307860,402507,1,30, , , , , , , , , , 
2013,CC2013051000730,BELW,3,2,1,FRI,10,5,16,14,333118,374089,11,50, , , , , , , , , , 
2013,CC2013051000747,BELE,3,2,1,FRI,10,5,16,20,340658,373933,13,30, , , , , , , , , , 
2013,CC2013051000764,LISB,3,2,4,FRI,10,5,16,32,324986,372662,13,60, , , , , , , , , , 
2013,CC2013051000773,FERM,3,1,2,FRI,10,5,16,37,218532,357363,13,60, , , , , , , , , , 
2013,CC2013051000790,BMEN,3,2,1,FRI,10,5,16,51,309807,402872,13,40, , , , , , , , , , 
2013,CC2013051000798,BANB,2,2,2,FRI,10,5,16,58,332728,339533,13,60,6,7,1,1,2,1,1,1,1,1
2013,CC2013051000859,BELW,3,1,1,FRI,10,5,17,35,332943,373573,11,50, , , , , , , , , , 
2013,CC2013051000990,LISB,3,3,3,FRI,10,5,19,4,324643,364978,13,50, , , , , , , , , , 
2013,CC2013051001145,BELE,3,2,1,FRI,10,5,20,40,335975,372345,13,30, , , , , , , , , , 
2013,CC2013051001219,NABB,3,1,1,FRI,10,5,21,21,334264,380587,2,30, , , , , , , , , , 
2013,CC2013051100124,BELS,3,2,1,SAT,11,5,1,55,333610,373214,13,30, , , , , , , , , , 
2013,CC2013051100374,COLE,3,3,2,SAT,11,5,11,4,293108,412896,13,30, , , , , , , , , , 
