id,happy1,happy2,work1,work2,work3,work4,work6,work7,work5,work8_1,work8_2,work8_3,work8_4,work8_5,work8_6,work8_7,work8open,work8_8,work8_9,work8_10,work9,work10,work11,work12,work13,work14,work15,conf1,conf2,conf3,conf4,conf5,conf6,conf7open,conf8,conf9,conf10,conf11,inc1,inc2,inc3,inc4,inc5,inc6,inc7,inc8,inc9,inc10,inc11,inc12,inc13,inc14,inc15,inc16,inc17,inc18,inc19,inc20,liv1,liv1open,liv2,liv3,liv4_1,liv4_2,liv4_3,liv4_4,liv4_5,liv4_6,liv4_7,liv4_8,liv5,liv6,liv7,liv7open,liv8,liv8open,liv8a,liv9,liv9a,liv9b,liv10,liv11,liv12,liv13open,liv14,liv14open,liv14a,liv15,liv15open,liv15a,liv16_1,liv16_2,liv16_3,liv16_4,liv16_5,liv16_6,liv16_7,liv16_8,liv16open,liv16_9,liv16_10,liv17,liv18open,liv19,liv20,liv21,liv22,liv23,liv23open,liv24_1,liv24_2,liv24_3,liv24_4,liv24_5,liv24_6,liv24_7,liv24_8,liv24open,liv24_9,liv24_10,liv26,liv26a,liv27,neigh1,neigh2,neigh3,neigh4,neigh5,neigh6,neigh7,neigh8,neigh9,neigh10,neigh11,neigh12,neigh13,neigh14,trans1,trans1a,trans2_1,trans2_2,trans2_3,trans2_4,trans2_5,trans2_6,trans2_7,trans2_8,trans2open,trans2_9,trans210,trans3,trans4,trans5open,trans6,trans7,health1,health2,health3,health4,health5,health6,health7,health8,health9,health10,health11,health12,health13,health14,health15,health16,health17,health18open,health19,fs1,fs2_1,fs2_2,fs2_3,fs2_4,fs2_5,fs2_6,fs2_7,fs3,fs4,fs5_1,fs5_2,fs5_3,fs5_4,fs5_5,fs5_6,fs5_7,fs6,fs7,fs8,fs9,fs10,fs11,beh1,beh2,beh3,beh4,beh4open,beh5,beh6,beh7,beh7open,beh8,beh9,beh10,beh11,beh11open,beh12,beh13,beh14,beh15,beh16,beh17,beh18,beh19a,beh19b,beh20,bmi,beh21,beh22,beh23,cog1,cog2,cog3,anxdep1,anxdep2,anxdep3,anxdep4,anxdep5,anxdep6,anxdep7,anxdep8,anxdep9,anxdep10,socsup1,socsup2,socsup3,socsup4,socsup5,socsup6,socsup7,socsup8,socsup9,socsup10,socsup11,socsup12,cg1,cg2,cg2open,cg3,cg4,cg5,cg6,cg7,cg7open,cg8,cg9,cg10,cg11_1,cg11_2,cg11_3,cg11_4,cg11_5,cg11_6,cg11_7,cg11_8,cg11_9,cg11_10,cg11_11,cg11_12,cg11_13,cg11_14,cg11_15,cg11_16,cg11_17,cg11open,cg11_19,cg11_20,cg11_21,cg12Open,cg13,vol1,vol2_1,vol2_2,vol2_3,vol2_4,vol2_5,vol2_6,vol2_7,vol2_8,vol2open,vol2_9,vol2_10,vol3,vol4,vol5,vol6a,vol6b,vol6c,vol6d,vol6e,vol6f,vol6g,vol6h,vol6i,vol6j,vol6k,vol6l,vol7open,vol8a,vol8b,vol8c,vol8d,vol8e,vol8f,vol8g,vol8h,vol8i,vol8j,vol8k,vol8l,vol9,vol10open,vol11,serv1,serv2,serv3,serv4,serv5,serv6,serv7,serv8,serv9,serv10,serv11,serv11a,serv12,serv13,serv14open,serv15,relig1,relig1open,relig2,relig3,net1,net2,net3,net4,sex,age,age65,marstat,boomer,hisp,race_1,race_2,race_3,race_4,race_5,race_6,race_7,educ,income,vet,PCS8,MCS8,PHQ8,PHQ2,confidence,tractce10,geoid10,namelsad10,zipcodeOpen,phoneType,stratum,finalweight
210414,5,8,2, , , , , , ,1,0,0,0,0,0,0, ,0,0,0,67,1,2, , , , ,2,2,3,3,4,3,"No idea, some family would help, some of my children",2,4,2,3,1,3,1,3,3,3,2,3,1,62, , , , ,2,1,2,2,1,2,2, ,2,0,0,1,0,0,0,0,0,0, ,5,1, ,1, , ,3,2,1,1, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,3,4,2,4,3,1,3,4,4,5,3,8,8,8,4,1,1,0,1,0,1,0,0,0,0, ,0,0,2,4,"Because the hours were cut, when I usually need the bus the hours were cut. That's it. And stops were removed.", , ,3,4,2,4,3,1,4,4,4,1,2,2,2,1,2,2,1,Hepititis C,4,2, , , , , , , , ,2, , , , , , , , ,2,2,2,2,2,1,2,1,2,2 Gastronologist,1, , , ,1,2, , , ,2,1,3,2, , ,1,4,11,140,28.2734846308532,1,1,1,3,3,3,1,1,1,4,1,1,1,1,2,2,30,2,1,1,1,1,4,1,2,1,1,5,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2, , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,"Well, I'm interested in a lot of things, music..I don't really know, I've never really thought about it because i've been so busy with kids (family) since I retired. Grandchildren. I haven't had the time to think about it.",1,1,2, , , , , , , , , ,2, ,2, , ,2,6 Baptist,4,1,1,4,2,2,2,70, ,3,0,2,0,0,0,1,0,0,0,6,2,2,43.0931556,33.9574258,3,0,2,563000,42003563000,Census Tract 5630,15205,2,3,.430561900138855
210416,8,8,2, , , , , , ,0,0,0,1,0,0,0, ,0,0,0, , , , , ,1,49,2,2,2,1,1,1,veteran insurance,1,2,3,3,1,1,1,2,2,2,2,2,1,55, , , , ,2,2,2,2,2,2,1, , , , , , , , , , , , ,1,2, ,1, , ,3,1,1,2,1, , , , , , , , ,1,0,0,0,0,0,0,0, ,0,0,2, ,2, , , , , , , , , , , , , , , , , , ,3,4,2,3,2,2,4,4,1,1,2,2,2,2,2,2, ,0,1,0,0,0,0,1,0, ,0,0,3,2, , , ,2,3,2,2,3,2,2,2,2,1,2,2,1,1,2,2,2, ,2,2, , , , , , , , ,2, , , , , , , , ,1,2,2,2,1,1,1,2, , ,1, , , ,1,2, , , ,2,1,2,1,3,3,1,6,2,275,35.304054054054,1,2,2,3,2,3,1,2,2,2,1,1,1,1,2,2,100,100,1,1,1,2,2,1,1,3,1,1,8, , , , , ,1,8,8 friend,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0,0,nothing, ,1,0,0,0,1,0,0,1,0, ,0,0,2,1,4,1,1,1,1,1,1,2,2,1,1,1,1,bulletin boards,1,1,1,1,1,1,1,1,1,1,1,1,2,helping with the elders,1,1,2, , , , , , , , , ,2, ,1,transportation,2,2,6 baptist,2,2,2, , , ,1,56, ,5,1,2,0,0,0,1,0,0,0,3,2,1,47.1158344,49.8917469,3,1,2,050900,42003050900,Census Tract 509,15219,2,3,.22672513127327
210419,8,8,2, , , , , , ,1,0,0,0,0,0,0, ,0,0,0,57,1,2, , , , ,2,2,2,2,3,3,Um I would say it's going to be my assets then fall back on whatever Social Security could do for me,1,3,3,3,1,3,3,2,1,3,3,3,1,65, , , , ,2,2,1,2,2,2,1, , , , , , , , , , , , ,3,1, ,3, ,1,1,2,2,1,2,2,California,4,4 moved here to be centrally located in search to buy historic house,1, , , ,1,0,0,1,1,1,1,1,"8 historical, desirable building - major point for him",0,0,2, ,2, , , , , , , , , , , , , , , , , , ,3,1,2,1,1,2,1,1,3,2,1,1,3,2,1,1,4,1,0,0,0,0,0,0,0, ,0,0,2,3,"The bus route that I have access to, they've taken away a lot of the routes, it comes by once an hour if that.  Other trhan that I'm pretty satisfied", , ,4,4,4,5,3,2,1,2,4,2,2,2,2,1,2,1,1,"I have nerve damage, pain and numbness on my lower right side.  Minor aches and pains of being 60something",2,2, , , , , , , , ,2, , , , , , , , ,3,2,2,2,1,1,2,1,1, , , , , ,1,2, , , ,2,1,3,1,30,2,1,6,4,160,19.4736842105263,1,2,1,2,2,5,1,1,4,2,2,1,1,1,2,1,2,1,3,1,1,2,2,1,2,1,2,2,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , ,1,3,2,2,2,2,2,2,2,1,2,1,2,2,Well the volunteer work I've done has been for individuals and they have contacted me requesting help,2,3,4,4,3,2,2,4,1,4,1,4,1, ,2,2,2, , , , , , , , , ,2, ,2, , ,1, ,5,1,1,3,2,2,1,66, ,3,0,2,1,0,0,0,0,0,0,8,1,2,22.5319392,60.1294796,5,0,2,190300,42003190300,Census Tract 1903,15211,2,3,.388817369937897
210435,7,4,1,34,2,2,62,1,2, , , , , , , , , , , , , , , , , , ,3,3,3,3,3,4,i don't know how i would pay for. i do have a daughter and im hoping maybe she can help a little,1,2,3,2,1,3,3,3,3,2,1,2,2, ,62, , , ,2,2,2,2,2,2,2, ,2,0,0,1,0,0,0,0,0,0, ,4,1, ,1, , ,4,1,2,3, , , , , , , , , , , , , , , , , , , , ,2, ,8, , , , , , , , , , , , , , , , , , ,4,4,2,4,2,2,1,2,3,2,2,3,2,1,1,2, ,0,1,1,1,0,0,0,0, ,0,0,5,4,because they cut the bus out of my neighborhood, , ,3,1,1,3,4,2,3,2,4,2,2,2,2,2,2,2,2, ,3,2, , , , , , , , ,2, , , , , , , , ,2,2,2,2,2,1,2,1,1, , , , , ,1,2, , , ,2,8,3,1,1,1,2,5,2,130,23.7747138397503,2,2,2,4,3,2,1,1,1,2,1,1,1,1,2,2,1,4,1,1,1,2,2,2,2,3,2,2,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1,2,2, , , , , , , , , ,2, ,2, , ,2, ,4,3,2, , , ,2,60, ,3,1,2,0,0,0,1,0,0,0,3,1,2,53.0542626,37.7250438,1,0,2,040900,42003040900,Census Tract 409,15213,2,3,.5589399933815
210448,6,7,1,40, , ,63,2, , , , , , , , , , , , , , , , , , , ,2,2,2,3,3,3,I don't know that's the problem I haven't investigated it.,1,3,3,2,2,1,1,2,2,8,2,3,2, ,66,2, ,65,2,1,2,2,2,2,2, ,2,0,1,0,0,0,0,0,0,0, ,5,1, ,1, , ,2,2,2,2, , , , , , , , , , , , , , , , , , , , ,2, ,8, , , , , , , , , , , , , , , , , , ,2,3,2,2,2,1,1,2,2,2,2,1,3,3,2,1,4,1,0,0,0,0,0,0,0, ,0,0,1, , ,4,1,5,3,2,3,3,1,2,2,3,1,2,2,2,2,1,2,2, ,3,2, , , , , , , , ,1,1,0,0,0,0,0,0,1, ,2,1,1,1,1,2,1,1, , , , , ,1,2, , , ,2,2,3,1,8,2,1,5,4,90,15.44677734375,1,1,1,2,2,5,1,1,1,1,1,1,1,1,2,2,3,6,1,1,1,1,2,1,2,2,2,5,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,0,0,1,0,0,0,0,0, ,0,0,8,2, ,2,2,1,2,2,2,1,2,2,2,2,2,"Through my church, and the community. There are some at work.",1,1,1,3,1,1,1,1,1,1,1,1,2,I'd like to know more about them I just don't know where to go to do them.,1,1,2, , , , , , , , , ,2, ,2, , ,2, ,2,2,1,3,2,2,2,63, ,1,1,2,1,0,0,0,0,0,0,7,3,2,41.2037973,50.5311906,0,0,2,523600,42003523600,Census Tract 5236,15235,2,3,.689785182476044
210464,8,8,1,10,2,1,888,1,1, , , , , , , , , , , , , , , , , , ,2,2,2,8,2,1,insurance,3,4,2,1,2,2,3,3,3,3,2,3,1,62, ,1,63, ,2,2,2,2,2,2,2, ,2,0,1,0,0,0,0,0,0,0, ,5,1,5 It's a co op,3, ,1,2,2,2,2, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,2,2,1,3,2,1,3,2,1,1,1,1,3,3,1,1,5,1,0,0,0,0,0,0,0, ,0,0,1, , ,3,2,5,4,3,1,4,2,4,3,5,1,1,1,2,1,1,2,1,"Blood count keeps dropping - every three weeks I have to get blood; I have blockage in my legs - I have had operations, I had a stroke too",3,2, , , , , , , , ,2, , , , , , , , ,1,1,1,1,2,1,8,1,1, , , , , ,1,1,7,5,5 I needed blood so I was admitted,2,1,3,2, , ,2,5,2,168,30.7242455775234,1,1,1,4,3,2,1,2,2,3,1,1,1,1,2,2,3,1,3,2,3,2,1,1,1,1,3,2,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1,2,2, , , , , , , , , ,2, ,2, , ,2,6 Episcopal,3,1,1,3,2,1,2,70, ,1,0,2,1,0,0,0,0,0,0,3,2,2,42.5651274,34.0552682,4,1,2,484500,42003484500,Census Tract 4845,15120,2,3,1.24074482917786
210466,10,9,1,48, , ,62,2, , , , , , , , , , , , , , , , , , , ,1,1,1,2,2,2,pay for it out of pocket beyond what my insurance would cover,2,2,2,2,2,1,2,2,1,3,2,3,2, ,62, , , ,2,1,2,2,2,2,1, , , , , , , , , , , , ,1,1, ,1, , ,2,1,1,1,1, , , , , , , , ,0,1,1,1,0,1,1,0, ,0,0,2, ,2, , , , , , , , , , , , , , , , , , ,2,2,2,3,1,2,2,1,3,2,1,1,4,4,1,1,4,1,1,0,0,0,0,0,0, ,0,0,5,2, , , ,2,2,1,2,3,1,2,1,3,2,2,2,2,2,2,2,1,i was told to lose weight,3,2, , , , , , , , ,2, , , , , , , , ,4,4,2,2,2,1,2,1,1, , , , , ,1,2, , , ,2,2,3,1,2,3,2,5,3,165,29.2252456538171,1,2,2,1,2,5,1,1,1,1,2,1,1,1,2,2,3,13,1,1,1,1,2,2,2,2,2,5,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,0,0,0,0,0,1,0,1,8 the blood bank,0,0,2,1,4,2,1,2,1,1,2,2,1,1,2,1,2,basically through my job. NC is very proactive w/ those thing,2,2,1,2,1,1,1,1,1,1,1,1,2,there might be alot out there but once I retire ill have more time. More to do with children and animals. I think there is alot out there for senior.,1,1,2, , , , , , , , , ,2, ,2, , ,2, ,4,1,1,6,2,2,2,61, ,3,1,2,1,0,0,0,0,0,0,3,3,2,53.4339976,50.9031807,1,0,2,488400,42003488400,Census Tract 4884,15122,2,3,.701624393463135
210493,10,10,2, , , , , , ,1,0,0,0,0,0,0, ,0,0,0,65,3,2, , , , ,1,1,1,1,1,1,savings,1,2,3,2,1,1,2,1,1,3,3,3,1,65, , , , ,2,2,2,2,2,2,1, , , , , , , , , , , , ,5,1, ,1, , ,1,1,2,1, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,2,1,1,1,3,3,1,1,5,1,0,0,0,0,0,0,0, ,0,0,1, , ,1, ,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,diver-ticli-itus,1,2, , , , , , , , ,2, , , , , , , , ,3,4,1,1,1,1,2,1,1, , , , , ,1,2, , , ,2,1,3,1,2,2,2,5,8,195,29.6464100346021,1,1,1,1,2,5,1,1,1,1,1,1,1,1,2,2,4,6,1,1,1,1,1,1,1,1,1,5,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,0,0,1,0,0,0,0,0, ,0,0,8,2, ,2,2,2,2,2,2,2,2,2,2,2,2,through the newspapers and televisions,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1,1,1,2,2,2,1,2,2,2,2,2, ,1,2, , ,2,6 Luthern,2,1,2, , , ,1,79, ,4,0,2,1,0,0,0,0,0,0,5,2,2,58.640403,59.316228,0,0,2,523300,42003523300,Census Tract 5233,15235,2,3,.361453860998154
210533,8,9,2, , , , , , ,1,0,0,0,1,0,0, ,0,0,0,58,3,2, , , , ,3,2,1,1,2,2,I have long term care insurance. PROBED that's the main thing. I have regular insurance medicare and all of that between that I can manage.,1,4,1,1,1,1,2,1,2,3,2,3,1,62, , , , ,2,2,1,2,1,2,1, , , , , , , , , , , , ,4,1, ,1, , ,2,1,1,1, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,1,2,2,1,1,1,1,2,1,1,1,1,4,4,1,1,4,1,0,0,1,0,0,0,1,8 Neighborhood shuttle,0,0,1, , ,4,2,4,3,2,4,3,3,1,1,3,1,2,2,2,1,2,1,2, ,2,2, , , , , , , , ,2, , , , , , , , ,2,3,1,1,1,1,1,1,1, , , , , ,1,2, , , ,2,1,3,1,2,1,2,5,6.5,247,39.265306122449,1,1,1,2,2,2,1,1,2,2,3,1,1,1,2,2,10,10,1,1,1,1,1,1,1,1,1,5,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,0,0,0,1,0,0,0,0, ,0,0,6,1,10,2,2,1,2,1,2,2,1,2,1,2,1,I guess mostly through personal contacts. TV ads that kind of thing or things that come in the mail.,2,1,1,2,1,1,1,1,2,1,2,1,1, ,1,1,1,2,2,2,1,2,2,2,2,2, ,1,2, , ,2,6 Born-Again Christian,2,1,1,4,2,1,2,73, ,5,0,2,1,0,0,0,0,0,0,8,2,2,37.739836,55.5098543,4,0,2,526301,42003526301,Census Tract 5263.01,15239,2,3,.200009271502495
210536,10,10,1,32,2,2,888,2,2, , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,"I don't know, I don't have private insurance so I don't know how to answer that.",2,3,3,2,1,3,3,3,3,3,3,3,1,62, , , , ,2,2,2,2,2,2,2, ,2,0,0,0,0,0,0,1,0,0, ,3,5,5 Live with friend who owns.,1, , ,3,1,2,1,1, , , , , , , , ,0,1,0,0,1,1,0,1,8 It's quiet.,0,0,1,"Jamestown, PA.",2, , , , , , , , , , , , , , , , , , ,5,1,1,1,1,1,1,1,4,5,2,1,3,8,2,1,5,1,0,0,0,0,0,0,0, ,0,0,1, , ,4,2,5,2,2,5,2,1,1,1,4,1,1,1,1,2,2,2,1,"Back in '06 I had two stints put in, '07 I had 2 more put in, '08 I had a quadrupal bypass, last year I had 4 stints put in. Sleep apnea.",1,2, , , , , , , , ,2, , , , , , , , ,4,4,1,2,2,2,2,1,8, ,1, , , ,1,1,2,1, ,2,1,1,2, , ,2,5,7,177,27.7190911116061,1,1,2,4,2,2,4,1,4,4,8,1,1,1,2,2,12,30,9,1,1,1,2,1,1,1,1,3,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2, , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1,2,2, , , , , , , , , ,2, ,1,Medical.,1,3, ,5,4,1,3,2,1,1,62, ,3,1,2,1,0,0,0,0,0,0,3,1,1,37.4387687,59.7794435,10.2857142857143,3,0, , , ,15131,2,3,4.18771409988403
210566,10,10,1,18,2,2,70,1,2, , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,Not sure but I know if I don't have enough there's the department on aging or I could get in touch with someone in harrisburg.,2,2,2,3,1,2,2,2,2,1,1,2,2, ,60, , , ,2,2,2,2,1,2,1, , , , , , , , , , , , ,4,2, ,3, ,8,2,1,2,2, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,3,2,2,2,1,1,2,3,2,1,2,2,3,8,2,1,1,0,1,0,0,0,0,0,0, ,0,0,5,1, , , ,3,3,3,5,3,2,1,2,2,1,1,2,2,2,2,2,2, ,3,2, , , , , , , , ,2, , , , , , , , ,4,4,2,2,2,1,2,1,2,2 internist,1, , , ,1,1,1,5,5 Drs received a sewing needle from my foot,2,1,3,2, , ,1,5,4,8888, ,2,1,2,2,2,4,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,5,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,0,0,1,0,0,0,0,0, ,0,0,4,1,8,2,2,1,1,2,2,2,2,2,2,2,2,Through the church and sometimes through the newspaper. Sometimes word of mouth.,1,2,1,2,1,2,8,8,2,2,1,1,2,"Besides feeding, my passion is not only feeding the poor but our food bank they need food so you know I'm wondering if we could if someone could be interested keeping the food banks supplied all year round, the demand is greater than the supply.",1,1,1,2,1,2,2,2,2,2,2,2, ,1,2, , ,2,6 Church of God and Christ,2,2,1,4,2,2,2,55, ,4,1,2,0,0,0,1,0,0,0,7,1,2,32.2497355,56.7785268,0,0,2,040200,42003040200,Census Tract 402,15213,2,3,.200009301304817
210569,8,8,2, , , , , , ,0,1,0,0,0,0,0, ,0,0,0, , , ,70,1, , ,4,4,3,4,4,4,home equity,4,5,1,3,2,3,3,3,3,3,1,3,2, ,65,2, ,65,2,2,2,2,2,2,2, ,2,1,1,1,0,0,0,0,0,0, ,4,1, ,1, , ,3,1,2,2, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,3,3,1,3,1,1,1,1,1,1,1,1,3,4,1,1,5,1,0,0,0,0,0,0,0, ,0,0,1, , ,3,2,2,1,1,4,3,1,2,1,2,1,1,2,2,1,1,2,2, ,2,2, , , , , , , , ,2, , , , , , , , ,3,3,2,2,2,2,2,1,1, , , , , ,1,2, , , ,2,2,3,1,30,10,2,6,4,265,32.2532894736842,2,1,2,1,2,4,1,3,1,1,1,2,1,1,2,2,10,4,1,1,2,1,1,2,1,1,1,5,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,0,0,1,0,1,0,0,0, ,0,0,40,1,10,1,2,1,1,2,1,2,1,2,1,2,2,Usually through the church,1,1,1,2,2,2,1,1,2,1,1,1,1, ,1,1,2, , , , , , , , , ,2, ,2, , ,6,6 Christian,2,1,1,5,2,1,1,56, ,1,1,2,1,0,0,0,0,0,0,6,1,2,50.6709608,50.1388427,3,2,2,526201,42003526201,Census Tract 5262.01,15239,2,3,1.20863080024719
210606,10,10,2, , , , , , ,1,0,0,0,0,0,0, ,0,0,0,70,8,2, , , , ,1,1,1,1,1,1,insurance,1,3,3,2,1,1,1,8,1,3,3,3,1,70, , , , ,2,1,2,2,2,2,2, ,2,0,0,1,0,0,0,0,0,0, ,5,1, ,1, , ,3,2,2,1, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,2,2,1,2,1,1,1,3,2,2,1,1,4,3,1,2, ,0,0,1,0,0,0,0,0, ,0,0,1, , ,2,2,3,5,1,1,4,2,1,1,4,2,2,2,2,2,2,1,2, ,1,2, , , , , , , , ,1,0,1,1,0,0,0,0,1, ,3,1,1,1,1,8,1,2,2 Geriatric specialist,1, , , ,1,1,1,5,5 pneomonia,2,1,3,2, , ,2,88, ,170, ,1,1,8,3,2,4,1,1,1,1,1,1,1,1,2,2,4,0,2,1,2,1,1,1,1,1,1,4,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,0,0,0,0,0,1,0,0, ,0,0,2,2, ,2,2,2,1,2,2,2,2,2,2,2,2,usually i get phone calls,1,1,1,3,1,1,1,1,1,1,4,1,1, ,1,1,1,1,1,2,2,2,2,2,2,2, ,1,2, , ,4, ,4,1,2, , , ,2,85, ,4,0,2,1,0,0,0,0,0,0,7,8,2,43.3276778,57.1772793,0,0,2,520001,42003520001,Census Tract 5200.01,15235,2,3,1.76910245418549
210607,10,10,2, , , , , , ,1,0,0,0,0,0,0, ,0,0,0,62,3,2, , , , ,1,1,1,1,1,1,I have a long-term care insurance policy.,1,3,3,3,1,1,3,2,2,2,3,3,1,62, ,1,62, ,2,2,2,2,2,1,2, ,4,1,1,1,1,0,0,0,0,0,2,5,1, ,1, , ,1,2,2,1, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,4,1,1,1,2,1,1,1,1,2,1,1,8,8,2,1,5,1,0,0,0,0,0,0,0, ,0,0,1, , ,1, ,2,1,1,2,2,1,1,1,3,1,2,2,2,1,2,1,2, ,3,2, , , , , , , , ,2, , , , , , , , ,4,3,2,1,1,1,1,1,1, , , , , ,2,2, , , ,2,3,3,1,30,1,1,5,8.75,250,37.1834710743802,2,8,2,3,2,5,1,1,1,2,4,1,1,1,2,2,4,2,1,1,2,1,2,2,2,2,2,5,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,0,0,1,0,0,0,0,0, ,0,0,20,2, ,2,2,2,1,1,2,2,2,2,2,2,1,Through the church and I get calls for the heart and lung funds.,2,2,1,3,2,2,1,1,1,1,3,2,1, ,1,1,2, , , , , , , , , ,2, ,2, , ,3, ,2,2,1,3,2,2,1,81, ,1,0,2,1,0,0,0,0,0,0,5,3,1,54.1560808,57.6663645,4,0,2,521302,42003521302,Census Tract 5213.02,15146,2,3,3.77074790000916
210613,5,7,2, , , , , , ,1,0,0,0,0,0,0, ,0,0,0,65,1,2, , , , ,2,2,2,1,1,2,"Medicare, United Health Care supplements",1,4,3,3,2,1,3,1,3,2,3,3,1,65, , , , ,2,1,2,2,2,2,2, ,2,0,0,1,0,0,0,0,0,0, ,4,1, ,1, , ,2,1,2,2, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,3,2,1,2,2,1,3,3,3,5,2,2,3,3,3,1,4,1,0,0,0,0,0,0,0, ,0,0,1, , ,3,2,4,4,4,5,4,2,3,2,4,1,2,2,2,1,1,2,1,"Significant spinal stenosis and ruptured disc, degenerative joint disease of right wrist, Thyroid Disease (underactive)",3,2, , , , , , , , ,2, , , , , , , , ,1,1,1,1,1,1,1,1,1, , , , , ,1,2, , , ,2,1,1,2, , ,2,5,8,148,22.5008650519031,1,1,2,2,2,4,2,1,3,4,2,2,1,2,1,2,2,1,8,3,1,2,3,1,2,1,1,3,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2, , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1,2,2, , , , , , , , , ,2, ,1,"Help with household services, chores, handyman type chores.",1,1, ,5,1,1,2,2,2,2,71, ,3,0,2,1,0,0,0,0,0,0,7,3,2,26.0253508,46.7641443,9,1,2,563100,42003563100,Census Tract 5631,15205,2,3,1.2177038192749
210625,8,9,1,10,2,1,777,2,1, , , , , , , , , , , , , , , , , , ,2,1,2,2,2,1,i've been disabled all my life because of visual impairment. Children would help. Insurance for rehab after hospital stay.,1,2,2,1,1,3,3,3,3,3,2,3,1,66, , , , ,2,1,2,2,2,2,2, ,2,0,0,1,0,0,0,0,0,0, ,5,1, ,1, , ,3,2,2,1, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,1,4,2,2,1,2,1,1,4,5,3,3,3,1,2,2, ,0,1,1,0,0,0,0,0, ,0,0,5,1, , , ,1,1,4,3,2,3,1,1,4,2,2,2,2,2,1,2,1,Kidney stones and legally blind,2,2, , , , , , , , ,1,0,1,0,0,0,0,0,1, ,2,2,2,1,1,2,1,1, , , , , ,1,1,1,5,5 kidney stone,2,1,1,1,1,1,2,5,4,125,21.453857421875,1,1,1,1,2,5,1,1,2,2,1,1,1,1,2,1,7,5,1,1,1,1,2,1,2,1,1,4,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,0,0,0,0,0,0,1,0, ,0,0,5,1,5,2,2,2,2,2,2,1,2,2,1,2,2,Word of mouth.,1,1,1,3,2,1,1,1,1,1,1,1,1, ,2,1,1,2,2,2,1,2,2,2,2,2, ,1,2, , ,2, ,4,1,2, , , ,2,68, ,3,0,2,1,0,0,0,0,0,0,7,4,2,40.6908004,59.2559343,2,0,2,040900,42003040900,Census Tract 409,15213,2,3,.565187990665436
